Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Complex Prepositions,41,Correct the error: 'He donated money for helping the poor.' (Choose the correct complex preposition).,for,for the sake of,in spite of,with reference to,B,'For the sake of' is the correct complex preposition to indicate purpose.,6
Complex Prepositions,42,Which complex preposition fits: 'The decision was made ___ new evidence.'?,in the light of,in the event of,with an eye to,in course of,A,'In the light of' indicates the basis for the decision.,6
Complex Prepositions,43,Identify the error: 'She took a break in spite of her busy schedule.' (If there is no error choose 'No error').,in spite of,in the event of,with an eye to,No error,A,'In spite of' is a correct complex preposition in this context.,7
Complex Prepositions,44,Which sentence uses 'by virtue of' correctly?,He was promoted by virtue of his qualifications.,He was promoted by virtue of the summer.,He was promoted by virtue of the book.,He was promoted by virtue of the chair.,A,'By virtue of' indicates the reason for promotion i.e. his qualifications.,7
Complex Prepositions,45,Fill in the blank: 'They acted ___ the chairman’s instructions.'?,in accordance with,in the light of,for the sake of,in the event of,A,'In accordance with' indicates following the instructions.,8
Complex Prepositions,46,Which complex preposition completes: 'She saved money ___ buying a house.'?,with an eye to,in spite of,in the event of,in addition to,A,'With an eye to' indicates the purpose of saving money.,8
Complex Prepositions,47,True or False: 'In the event of' in 'They prepared in the event of an emergency' is a complex preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'In the event of' is a complex preposition indicating a conditional situation.,9
Complex Prepositions,48,Correct the error: 'He spoke with the proposal.' (Choose the correct complex preposition).,with,in favor of,in the light of,for the sake of,B,'In favor of' is the correct complex preposition to indicate support.,9
Complex Prepositions,49,Which complex preposition fits: 'They hired a substitute ___ the regular teacher.'?,instead of,in the light of,with reference to,for the sake of,A,'Instead of' indicates substitution fitting the context.,10
Complex Prepositions,50,Which sentence uses 'together with' correctly?,He attended the event together with his colleagues.,He attended the event together with the summer.,He attended the event together with the book.,He attended the event together with the chair.,A,'Together with' indicates accompaniment fitting the context.,10
Complex Prepositions,51,Fill in the blank: 'The meeting was rescheduled ___ the storm.'?,because of,in the light of,with reference to,in the event of,A,'Because of' indicates the reason for rescheduling.,1
Complex Prepositions,52,Which complex preposition completes: 'She wrote a letter ___ her application.'?,in addition to,in the event of,with an eye to,by virtue of,A,'In addition to' indicates something added to the application.,1
Complex Prepositions,53,Identify the complex preposition in: 'He was hired by virtue of his experience.'?,by virtue of,hired,experience,he,A,'By virtue of' is a complex preposition indicating the reason for hiring.,2
Complex Prepositions,54,Choose the correct complex preposition: 'They canceled the trip ___ bad weather.'?,owing to,in addition to,with reference to,in the light of,A,'Owing to' indicates the reason for cancellation.,2
Complex Prepositions,55,Which complex preposition fits: 'She spoke ___ the company’s policies.'?,in accordance with,in the event of,for the sake of,in the light of,A,'In accordance with' indicates following the policies.,3
Complex Prepositions,56,Which sentence uses 'with an eye to' correctly?,They worked hard with an eye to winning the competition.,They worked hard with an eye to the summer.,They worked hard with an eye to the book.,They worked hard with an eye to the chair.,A,'With an eye to' indicates the purpose of working hard.,3
Complex Prepositions,57,Fill in the blank: 'They prepared the plan ___ future growth.'?,with an eye to,in the event of,in addition to,by virtue of,A,'With an eye to' indicates the purpose of the plan.,4
Complex Prepositions,58,Correct the error: 'He succeeded with his hard work.' (Choose the correct complex preposition).,with,by means of,in spite of,for the sake of,B,'By means of' is the correct complex preposition to indicate the method of success.,4
Complex Prepositions,59,Identify the complex preposition in: 'She succeeded in spite of many challenges.'?,in spite of,succeeded,team,challenges,A,'In spite of' is a complex preposition showing persistence despite obstacles.,5
Complex Prepositions,60,Which complex preposition completes: 'The project was delayed ___ budget issues.'?,owing to,in addition to,with an eye to,in the event of,A,'Owing to' indicates the reason for the delay.,5
Appropriate Prepositions,61,Which preposition fits: 'She has a great affection ___ her brother.'?,for,with,to,at,A,'Affection for' is the appropriate preposition after the noun 'affection'.,1
Appropriate Prepositions,62,Identify the appropriate preposition in: 'He has no ambition for fame.'?,for,ambition,fame,he,A,'For' is the appropriate preposition after 'ambition' when referring to a goal like 'fame'.,1
Appropriate Prepositions,63,True or False: 'To' in 'Pay attention to your studies' is an appropriate preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'To' is the appropriate preposition after the noun 'attention'.,2
Appropriate Prepositions,64,Which sentence uses 'on' correctly after 'comment'?,She made a comment on his behavior.,She made a comment on the summer.,She made a comment on the book.,She made a comment on the chair.,A,'Comment on' is the appropriate preposition after the noun 'comment'.,2
Appropriate Prepositions,65,What is the appropriate preposition in: 'They showed compassion for the victims.'?,for,showed,compassion,victims,A,'Compassion for' is the appropriate preposition after the noun 'compassion'.,3
Appropriate Prepositions,66,Choose the correct sentence with 'with' after 'connection':,He has no connection with that group.,He has no connection with the summer.,He has no connection with the book.,He has no connection with the chair.,A,'Connection with' is the appropriate preposition after the noun 'connection'.,3
Appropriate Prepositions,67,Which preposition completes: 'She applied ___ the university for a scholarship.'?,to,for,with,at,A,'Apply to' is the appropriate preposition after the verb 'apply' in this context.,4
Appropriate Prepositions,68,Correct the error: 'He argued for the decision.' (If there is no error choose 'No error').,for,against,with,No error,A,'Argue for' is an appropriate preposition when supporting the decision.,4
Appropriate Prepositions,69,Which preposition fits: 'I apologized ___ my mistake.'?,for,to,with,at,A,'Apologize for' is the appropriate preposition after the verb 'apologize'.,5
Appropriate Prepositions,70,Fill in the blank: 'She is very affectionate ___ her pets.'?,to,with,for,at,A,'Affectionate to' is the appropriate preposition after the adjective 'affectionate'.,5
Appropriate Prepositions,71,Which sentence uses 'with' correctly after 'angry'?,He was angry with her at her actions.,He was angry with the summer.,He was angry with the book.,He was angry with the chair.,A,'Angry with' person is the appropriate preposition after the adjective 'angry'.,6
Appropriate Prepositions,72,Identify the error: 'She is ashamed of her behavior.' (If there is no error choose 'No error').,of,for,with,No error,A,'Of' is the appropriate preposition after the adjective 'ashamed'.,6
Appropriate Prepositions,73,Which preposition completes: 'Smoking is detrimental ___ health.'?,to,for,with,at,A,'Detrimental to' is the appropriate preposition after the adjective 'detrimental'.,7
Appropriate Prepositions,74,Fill in the blank: 'I communicated ___ him yesterday.'?,with,to,for,at,A,'Communicate with' is the appropriate preposition after the verb 'communicate'.,7
Appropriate Prepositions,75,True or False: 'With' in 'He competed with his rival' is an appropriate preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'With' is an appropriate preposition after the verb 'compete'.,8
Appropriate Prepositions,76,Correct the error: 'She is proficient at mathematics.' (Choose the correct preposition).,at,in,with,for,B,'Proficient in' is the appropriate preposition after the adjective 'proficient'.,8
Appropriate Prepositions,77,Which preposition fits: 'I condole ___ you on your loss.'?,with,for,at,to,A,'Condole with' is the appropriate preposition after the verb 'condole'.,9
Appropriate Prepositions,78,Which sentence uses 'from' correctly after 'differ'?,He differs from me on this issue.,He differs from the summer.,He differs from the book.,He differs from the chair.,A,'Differ from' is the appropriate preposition after the verb 'differ'.,9
Appropriate Prepositions,79,Fill in the blank: 'She is satisfied ___ her progress.'?,with,for,at,to,A,'Satisfied with' is the appropriate preposition after the adjective 'satisfied'.,10
Appropriate Prepositions,80,Which preposition completes: 'He hankers ___ fame and fortune.'?,after,for,with,at,A,'Hanker after' is the appropriate preposition after the verb 'hanker'.,10
Appropriate Prepositions,81,Which preposition fits: 'I am interested ___ history.'?,in,at,with,for,A,'Interested in' is the appropriate preposition after the adjective 'interested'.,1
Appropriate Prepositions,82,Identify the appropriate preposition in: 'She availed herself of the chance.'?,of,availed,chance,she,A,'Of' is the appropriate preposition after the verb 'availed' in this context.,2
Appropriate Prepositions,83,Choose the correct preposition: 'He adhered ___ his principles.'?,to,with,for,at,A,'Adhere to' is the appropriate preposition after the verb 'adhere'.,3
Appropriate Prepositions,84,Which preposition completes: 'The essay is different ___ the others.'?,from,to,than,all of the above,D,'Different from' 'different to' and 'different than' are all appropriate depending on usage.,4
Appropriate Prepositions,85,Fill in the blank: 'She is jealous ___ his success.'?,of,for,with,at,A,'Jealous of' is the appropriate preposition after the adjective 'jealous'.,5
Appropriate Prepositions,86,Which preposition fits: 'He contributed ___ the project.'?,to,for,with,at,A,'Contribute to' is the appropriate preposition after the verb 'contribute'.,6
Appropriate Prepositions,87,Identify the appropriate preposition in: 'I borrowed a book from the library.'?,from,borrowed,book,library,A,'From' is the appropriate preposition after the verb 'borrowed'.,7
Appropriate Prepositions,88,Choose the correct preposition: 'He is popular ___ his classmates.'?,with,among,for,both A and B,D,'Popular with' and 'popular among' are both appropriate prepositions.,8
Appropriate Prepositions,89,Which preposition completes: 'She is eligible ___ the award.'?,for,to,with,at,A,'Eligible for' is the appropriate preposition after the adjective 'eligible'.,9
Appropriate Prepositions,90,Fill in the blank: 'He dabbles ___ music.'?,in,with,for,at,A,'Dabble in' is the appropriate preposition after the verb 'dabble'.,10
Simple Prepositions,91,Which sentence uses 'with' correctly?,She wrote with a pen.,She wrote with the summer.,She wrote with the book.,She wrote with the chair.,A,'With' is the correct simple preposition for the instrument used.,1
Simple Prepositions,92,Identify the simple preposition in: 'The bird flew above the trees.'?,bird,flew,above,trees,C,'Above' is a simple preposition indicating position.,2
Simple Prepositions,93,True or False: 'Across' in 'They walked across the bridge' is a simple preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'Across' is a simple preposition indicating movement.,3
Simple Prepositions,94,Which sentence uses 'in' correctly?,The keys are in the drawer.,The keys are in the summer.,The keys are in the book.,The keys are in the chair.,A,'In' is used for enclosed spaces like 'the drawer'.,4
Simple Prepositions,95,What is the simple preposition in: 'She stood near the window.'?,stood,near,window,she,B,'Near' is a simple preposition indicating proximity.,5
Simple Prepositions,96,Choose the correct sentence with 'on':,The painting is on the wall.,The painting is on the summer.,The painting is on the book.,The painting is on the chair.,A,'On' is used to indicate something attached to a surface like a wall.,6
Simple Prepositions,97,Which preposition completes: 'They traveled ___ bus.'?,by,in,at,with,A,'By' is the appropriate simple preposition for means of travel.,7
Simple Prepositions,98,Correct the error: 'She arrived on the party.' (Choose the correct preposition).,on,at,in,by,B,'At' is the correct preposition for events like 'the party' not 'on'.,8
Simple Prepositions,99,Which sentence uses 'through' correctly?,He walked through the forest.,He walked through the summer.,He walked through the book.,He walked through the chair.,A,'Through' is used for movement within a space like 'the forest'.,9
Simple Prepositions,100,Fill in the blank: 'The plane flew ___ the mountains.'?,over,above,through,all of the above,D,All options 'over' 'above' 'through' are simple prepositions that can describe the plane’s position relative to the mountains.,10
Simple Prepositions,101,Which preposition fits in the sentence: 'The cat sleeps ___ the couch.'?,on,in,at,by,A,'On' is the correct simple preposition to indicate position on a surface like a couch.,1
Simple Prepositions,102,Identify the simple preposition in: 'She left before the concert.'?,she,left,before,concert,C,'Before' is a simple preposition indicating time.,1
Simple Prepositions,103,"True or False: In the sentence 'He lives near the park,' 'near' is a simple preposition.?",TRUE,FALSE,Not a preposition,Uncertain,A,'Near' is a simple preposition indicating proximity.,1
Simple Prepositions,104,Which sentence uses the preposition 'in' correctly?,The flowers are in the vase.,The flowers are in the sky.,The flowers are in the song.,The flowers are in the chair.,A,'In' is used correctly to indicate an enclosed space like a vase.,2
Simple Prepositions,105,What is the simple preposition in: 'They traveled across the desert.'?,traveled,across,desert,they,B,'Across' is a simple preposition indicating movement.,2
Simple Prepositions,106,Choose the correct sentence with the preposition 'on':,The clock is on the wall.,The clock is on the river.,The clock is on the book.,The clock is on the song.,A,'On' is used to indicate something attached to a surface like a wall.,2
Simple Prepositions,107,Which preposition completes: 'She comes ___ a small town.'?,from,in,at,by,A,"'From' is used to indicate origin, as in 'comes from a small town'.",3
Simple Prepositions,108,"Correct the error: 'He stood in front of the gate.' (If there is no error, choose 'No error').",in front of,before,at,No error,A,'In front of' is a correct simple preposition (sometimes considered a phrase) in this context.,3
Simple Prepositions,109,Which preposition is appropriate: 'The class starts ___ 9 a.m.'?,at,on,in,by,A,'At' is used for specific times like '9 a.m.',3
Simple Prepositions,110,"Identify the error: 'She walked across the bridge.' (If there is no error, choose 'No error').",across,through,along,No error,A,'Across' is a correct simple preposition for movement in this context.,4
Simple Prepositions,111,Which sentence uses 'with' correctly?,She painted with a brush.,She painted with the river.,She painted with the song.,She painted with the chair.,A,'With' is a simple preposition indicating the instrument used.,4
Simple Prepositions,112,Fill in the blank: 'They met ___ the library.'?,at,in,on,by,A,'At' is used for specific locations like 'the library' in this context.,4
Simple Prepositions,113,True or False: 'Above' in 'The plane flew above the clouds' is a simple preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'Above' is a simple preposition indicating position.,5
Simple Prepositions,114,Which preposition fits: 'The mirror is ___ the dresser.'?,on,in,at,by,A,'On' is used to indicate something placed on a surface like a dresser.,5
Simple Prepositions,115,Choose the correct preposition: 'They stayed ___ the hotel.'?,at,in,on,by,B,'In' is used for staying within a place like a hotel.,5
Simple Prepositions,116,Correct the error: 'She arrived on sunset.' (Choose the correct preposition).,on,at,in,by,B,"'At' is the correct preposition for specific times like 'sunset', not 'on'.",6
Simple Prepositions,117,Which preposition completes: 'The café is ___ the park.'?,near,in,on,by,A,'Near' is used for proximity to a location like 'the park'.,6
Simple Prepositions,118,Identify the simple preposition in: 'She climbed up the ladder.'?,climbed,up,ladder,she,B,'Up' is a simple preposition indicating direction.,6
Simple Prepositions,119,Which sentence uses 'since' correctly?,She has been here since Monday.,She has been here since the river.,She has been here since the song.,She has been here since the chair.,A,"'Since' is used to indicate a starting point in time, like 'Monday'.",7
Simple Prepositions,120,Fill in the blank: 'The river flows ___ the valley.'?,through,over,across,all of the above,D,All options 'through' 'over' 'across' are simple prepositions that can describe the river’s flow relative to the valley.,7
Simple Prepositions,121,Choose the correct preposition: 'The children played ___ the playground.'?,in,at,on,by,A,'In' is used for enclosed or defined spaces like 'the playground'.,7
Simple Prepositions,122,Which preposition fits: 'She swam ___ the lake.'?,across,through,into,over,A,'Across' is the correct simple preposition for movement over a surface like a lake.,8
Simple Prepositions,123,True or False: 'Behind' in 'The dog hid behind the tree' is a simple preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'Behind' is a simple preposition indicating position.,8
Simple Prepositions,124,"Correct the error: 'They traveled to the city.' (If there is no error, choose 'No error').",to,toward,across,No error,A,'To' is a correct simple preposition indicating direction.,8
Simple Prepositions,125,Which preposition completes: 'She works ___ an office.'?,in,at,on,by,A,'In' is used for places of work like 'an office'.,9
Simple Prepositions,126,Fill in the blank: 'The cat jumped ___ the table.'?,onto,over,through,all of the above,D,All options 'onto' 'over' 'through' are simple prepositions that can describe the cat’s movement relative to the table.,9
Simple Prepositions,127,Which sentence uses 'at' correctly?,They met at noon.,They met at the river.,They met at the song.,They met at the chair.,A,'At' is used for specific times like 'noon'.,9
Simple Prepositions,128,"Identify the error: 'She sat beside the window.' (If there is no error, choose 'No error').",beside,at,in,No error,A,'Beside' is a correct simple preposition indicating position.,10
Simple Prepositions,129,Choose the correct preposition: 'The gift is ___ the box.'?,in,at,on,by,A,'In' is used for enclosed spaces like 'the box'.,10
Simple Prepositions,130,Which preposition fits: 'They hiked ___ the mountain.'?,up,down,over,all of the above,D,All options 'up' 'down' 'over' are simple prepositions that can describe movement relative to the mountain.,10
Simple Prepositions,131,Fill in the blank: 'The bike is parked ___ the shed.'?,in,at,on,by,A,'In' is used for enclosed spaces like 'the shed'.,1
Simple Prepositions,132,Which preposition completes: 'He drew ___ a pencil.'?,with,by,using,in,A,'With' is the correct simple preposition for the instrument used.,1
Simple Prepositions,133,Identify the simple preposition in: 'She stayed during the event.'?,stayed,during,event,she,B,'During' is a simple preposition indicating time.,2
Complex Prepositions,134,Which complex preposition fits: 'She succeeded ___ her determination.'?,by virtue of,in spite of,with reference to,for the sake of,A,"'By virtue of' indicates the reason for success, fitting the context.",2
Complex Prepositions,135,Identify the complex preposition in: 'They agreed in accordance with the plan.'?,in accordance with,agreed,plan,they,A,'In accordance with' is a complex preposition showing conformity.,3
Complex Prepositions,136,True or False: 'In the light of' in 'They decided in the light of new data' is a complex preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'In the light of' is a complex preposition indicating the basis for the decision.,3
Complex Prepositions,137,Which sentence uses 'owing to' correctly?,The game was canceled owing to the storm.,The game was canceled owing to the table.,The game was canceled owing to the song.,The game was canceled owing to the chair.,A,"'Owing to' indicates the reason for cancellation, fitting the context.",4
Complex Prepositions,138,What is the complex preposition in: 'She spoke with reference to the report.'?,with reference to,spoke,report,she,A,'With reference to' is a complex preposition indicating relation to the report.,4
Complex Prepositions,139,Choose the correct sentence with 'in spite of':,She attended the class in spite of her illness.,She attended the class in spite of the river.,She attended the class in spite of the song.,She attended the class in spite of the chair.,A,"'In spite of' indicates persistence despite a condition, fitting the context.",5
Complex Prepositions,140,Which complex preposition completes: 'He wrote the article ___ the recent findings.'?,in the light of,in the event of,for the sake of,by means of,A,'In the light of' indicates the basis for the article.,5
Complex Prepositions,141,Correct the error: 'She saved money for buying a car.' (Choose the correct complex preposition).,for,with an eye to,in spite of,with reference to,B,'With an eye to' is the correct complex preposition to indicate purpose.,6
Complex Prepositions,142,Which complex preposition fits: 'They collaborated ___ the project’s success.'?,for the sake of,in the event of,with an eye to,in course of,C,'With an eye to' indicates the purpose of collaboration.,6
Complex Prepositions,143,"Identify the error: 'He spoke in favor of the idea.' (If there is no error, choose 'No error').",in favor of,in the light of,with an eye to,No error,A,'In favor of' is a correct complex preposition in this context.,7
Complex Prepositions,144,Which sentence uses 'instead of' correctly?,They chose tea instead of coffee.,They chose tea instead of the river.,They chose tea instead of the song.,They chose tea instead of the chair.,A,"'Instead of' indicates substitution, fitting the context.",7
Complex Prepositions,145,Fill in the blank: 'She acted ___ the company’s guidelines.'?,in accordance with,in the light of,for the sake of,in the event of,A,'In accordance with' indicates following the guidelines.,8
Complex Prepositions,146,Which complex preposition completes: 'They planned the event ___ future expansion.'?,with an eye to,in spite of,in the event of,in addition to,A,'With an eye to' indicates the purpose of planning.,8
Complex Prepositions,147,True or False: 'In addition to' in 'She brought snacks in addition to drinks' is a complex preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'In addition to' is a complex preposition indicating something extra.,9
Complex Prepositions,148,Correct the error: 'They succeeded with their efforts.' (Choose the correct complex preposition).,with,by means of,in spite of,for the sake of,B,'By means of' is the correct complex preposition to indicate the method of success.,9
Complex Prepositions,149,Which complex preposition fits: 'They postponed the meeting ___ the delay.'?,because of,in the light of,with reference to,in the event of,A,'Because of' indicates the reason for postponement.,10
Complex Prepositions,150,Which sentence uses 'along with' correctly?,She brought her brother along with her friends.,She brought her brother along with the river.,She brought her brother along with the song.,She brought her brother along with the chair.,A,"'Along with' indicates accompaniment, fitting the context.",10
Complex Prepositions,151,Fill in the blank: 'The event was canceled ___ the power outage.'?,because of,in the light of,with reference to,in the event of,A,'Because of' indicates the reason for cancellation.,1
Complex Prepositions,152,Which complex preposition completes: 'She submitted a report ___ her presentation.'?,in addition to,in the event of,with an eye to,by virtue of,A,'In addition to' indicates something added to the presentation.,1
Complex Prepositions,153,Identify the complex preposition in: 'He was promoted by virtue of his skills.'?,by virtue of,promoted,skills,he,A,'By virtue of' is a complex preposition indicating the reason for promotion.,2
Complex Prepositions,154,Choose the correct complex preposition: 'They rescheduled the flight ___ bad weather.'?,owing to,in addition to,with reference to,in the light of,A,'Owing to' indicates the reason for rescheduling.,2
Complex Prepositions,155,Which complex preposition fits: 'He spoke ___ the new regulations.'?,in accordance with,in the event of,for the sake of,in the light of,A,'In accordance with' indicates following the regulations.,3
Complex Prepositions,156,Which sentence uses 'for the sake of' correctly?,They worked hard for the sake of the team.,They worked hard for the sake of the river.,They worked hard for the sake of the song.,They worked hard for the sake of the chair.,A,'For the sake of' indicates the purpose of working hard.,3
Complex Prepositions,157,Fill in the blank: 'They planned the strategy ___ future success.'?,with an eye to,in the event of,in addition to,by virtue of,A,'With an eye to' indicates the purpose of the strategy.,4
Complex Prepositions,158,Correct the error: 'She succeeded with her talent.' (Choose the correct complex preposition).,with,by virtue of,in spite of,for the sake of,B,'By virtue of' is the correct complex preposition to indicate the reason for success.,4
Complex Prepositions,159,Identify the complex preposition in: 'They succeeded in spite of the challenges.'?,in spite of,succeeded,challenges,they,A,'In spite of' is a complex preposition showing persistence despite obstacles.,5
Complex Prepositions,160,Which complex preposition completes: 'The event was delayed ___ technical issues.'?,owing to,in addition to,with an eye to,in the event of,A,'Owing to' indicates the reason for the delay.,5
Appropriate Prepositions,161,Which preposition fits: 'She has a deep respect ___ her teacher.'?,for,with,to,at,A,'Respect for' is the appropriate preposition after the noun 'respect'.,1
Appropriate Prepositions,162,Identify the appropriate preposition in: 'He has a passion for music.'?,for,passion,music,he,A,'For' is the appropriate preposition after 'passion' when referring to an interest.,1
Appropriate Prepositions,163,True or False: 'For' in 'They showed sympathy for the victims' is an appropriate preposition.?,TRUE,FALSE,Not a preposition,Uncertain,A,'For' is the appropriate preposition after the noun 'sympathy'.,2
Appropriate Prepositions,164,Which sentence uses 'about' correctly after 'concern'?,She expressed concern about the plan.,She expressed concern about the river.,She expressed concern about the song.,She expressed concern about the chair.,A,'Concern about' is the appropriate preposition after the noun 'concern'.,2
Appropriate Prepositions,165,What is the appropriate preposition in: 'They have loyalty to their leader.'?,to,have,loyalty,leader,A,'Loyalty to' is the appropriate preposition after the noun 'loyalty'.,3
