Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Subject and Object Pronouns,125,Which sentence uses a subject pronoun correctly?,She is writing a story.,Her is writing a story.,Him is writing a story.,Them is writing a story.,A,'She' is a subject pronoun correctly used as the subject of the verb 'is writing'.,9
Subject and Object Pronouns,126,Choose the correct object pronoun in: 'The manager praised ___ for their work.'?,they,them,we,I,B,'Them' is an object pronoun correctly used as the object of the verb 'praised'.,9
Subject and Object Pronouns,127,Which pronoun is used as the object in: 'I helped him with his homework.'?,I,helped,him,homework,C,'Him' is an object pronoun used as the object of the verb 'helped'.,9
Subject and Object Pronouns,128,Correct the error: 'Them are going to the concert.' (Choose the correct subject pronoun).,Them,They,Us,No error,B,"'Them' should be 'They', a subject pronoun, as the subject of the verb 'are going'.",10
Subject and Object Pronouns,129,Identify the subject pronoun in: 'He is playing the piano.'?,He,is,playing,piano,A,'He' is a subject pronoun used as the subject of the verb 'is playing'.,10
Subject and Object Pronouns,130,Which sentence uses an object pronoun correctly?,She gave I a book.,She gave me a book.,She gave we a book.,She gave they a book.,B,'Me' is an object pronoun correctly used as the object of the verb 'gave'.,10
Possessive Adjectives and Pronouns,131,Identify the possessive adjective in: 'This is my pencil.'?,This,is,my,pencil,C,'My' is a possessive adjective used to show ownership of the pencil.,1
Possessive Adjectives and Pronouns,132,"True or False: In the sentence 'That car is theirs,' 'theirs' is a possessive pronoun.?",TRUE,FALSE,Not a pronoun,Uncertain,A,'Theirs' is a possessive pronoun indicating ownership of the car.,1
Possessive Adjectives and Pronouns,133,Which sentence uses a possessive adjective correctly?,This is his bag.,This is him bag.,This is he bag.,This is them bag.,A,'His' is a possessive adjective correctly used to show ownership of the bag.,1
Possessive Adjectives and Pronouns,134,Choose the correct possessive pronoun in: 'This laptop is ___.'?,my,mine,your,yours,B,'Mine' is a possessive pronoun correctly used to show ownership of the laptop.,2
Possessive Adjectives and Pronouns,135,Identify the error: 'This is ours house.' (Choose the correct possessive form).,ours,our,we,No error,B,"'Ours' should be 'our', a possessive adjective, to describe the noun 'house'.",2
Possessive Adjectives and Pronouns,136,Which possessive adjective is used in: 'Her brother is a doctor.'?,Her,brother,is,doctor,A,'Her' is a possessive adjective used to show the relationship of the brother.,2
Possessive Adjectives and Pronouns,137,Which sentence uses 'your' correctly as a possessive adjective?,Your book is on the shelf.,Yours book is on the shelf.,You book is on the shelf.,Them book is on the shelf.,A,'Your' is a possessive adjective correctly used to show ownership of the book.,3
Possessive Adjectives and Pronouns,138,True or False: 'Mine' in 'This pen is mine' is a possessive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'Mine' is a possessive pronoun indicating ownership of the pen.,3
Possessive Adjectives and Pronouns,139,"Correct the error: 'This is her bag.' (If there is no error, choose 'No error').",her,hers,she,No error,D,"'Her' is a possessive adjective, correctly used to describe 'bag'.",3
Possessive Adjectives and Pronouns,140,Which possessive pronoun is used in: 'The blue jacket is yours.'?,blue,jacket,is,yours,D,'Yours' is a possessive pronoun indicating ownership of the jacket.,4
Possessive Adjectives and Pronouns,141,Choose the correct sentence with a possessive adjective:,Their dog is barking.,Theirs dog is barking.,Them dog is barking.,Her dog is barking.,A,'Their' is a possessive adjective correctly used to show ownership of the dog.,4
Possessive Adjectives and Pronouns,142,Identify the possessive pronoun in: 'This house is ours.'?,This,house,is,ours,D,'Ours' is a possessive pronoun indicating ownership of the house.,4
Possessive Adjectives and Pronouns,143,Which sentence uses 'his' correctly as a possessive adjective?,His car is red.,Him car is red.,He car is red.,Them car is red.,A,'His' is a possessive adjective correctly used to show ownership of the car.,5
Possessive Adjectives and Pronouns,144,True or False: 'Her' in 'Her sister is a teacher' is a possessive adjective.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'Her' is a possessive adjective used to show the relationship of the sister.,5
Possessive Adjectives and Pronouns,145,Which possessive pronoun is used in: 'The red scarf is hers.'?,red,scarf,is,hers,D,'Hers' is a possessive pronoun indicating ownership of the scarf.,5
Possessive Adjectives and Pronouns,146,Correct the error: 'This is mine book.' (Choose the correct possessive form).,mine,my,I,No error,B,"'Mine' should be 'my', a possessive adjective, to describe the noun 'book'.",6
Possessive Adjectives and Pronouns,147,Which sentence uses a possessive adjective correctly?,Our friends are coming.,Ours friends are coming.,Us friends are coming.,Them friends are coming.,A,'Our' is a possessive adjective correctly used to show the relationship of the friends.,6
