Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Positive Adjectives,23,Identify the positive adjective in: 'The view is amazing.'?,view,is,amazing,The,C,'Amazing' is a positive adjective describing 'view' without comparison.,8
Positive Adjectives,24,Correct the error: 'The breeze is freshly.' (Choose the correct positive adjective form).,freshly,fresh,more fresh,No error,B,'Freshly' is an adverb; the correct positive adjective is 'fresh' to describe 'breeze'.,8
Positive Adjectives,25,Which positive adjective is used in: 'The flower is fragrant.'?,flower,is,fragrant,The,C,'Fragrant' is a positive adjective describing 'flower' without comparison.,9
Positive Adjectives,26,Choose the correct sentence with a positive adjective:,The sunrise is spectacular.,The sunrise is more spectacular.,The sunrise is most spectacular.,The sunrise is spectacularly.,A,'Spectacular' is a positive adjective used without comparison to describe 'sunrise'.,9
Positive Adjectives,27,True or False: 'Cozy' in 'The room is cozy' is a positive adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Cozy' is a positive adjective describing 'room' without comparison.,9
Positive Adjectives,28,Which sentence uses a positive adjective correctly?,The baby is adorable.,The baby is more adorable.,The baby is most adorable.,The baby is adorably.,A,'Adorable' is a positive adjective used without comparison to describe 'baby'.,10
Positive Adjectives,29,Identify the positive adjective in: 'The painting is colorful.'?,painting,is,colorful,The,C,'Colorful' is a positive adjective describing 'painting' without comparison.,10
Positive Adjectives,30,Correct the error: 'The evening is beautifully.' (Choose the correct positive adjective form).,beautifully,beautiful,more beautiful,No error,B,'Beautifully' is an adverb; the correct positive adjective is 'beautiful' to describe 'evening'.,10
Comparative Adjectives,31,Identify the comparative adjective in: 'The flowers are prettier this year.'?,flowers,are,prettier,year,C,'Prettier' is a comparative adjective comparing 'flowers' to a previous state.,1
Comparative Adjectives,32,True or False: 'Taller' in 'She is taller than her sister' is a comparative adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Taller' is a comparative adjective comparing 'She' to 'her sister' (Rule 1).,1
Comparative Adjectives,33,Which sentence uses a comparative adjective correctly?,The dog is faster than the cat.,The dog is fast than the cat.,The dog is fastest than the cat.,The dog is fast.,A,'Faster' is a comparative adjective correctly used with 'than' to compare 'dog' and 'cat' (Rule 1).,1
Comparative Adjectives,34,Choose the correct comparative adjective form: 'The soup is ___ than the stew (hot).'?,hot,hotter,hottest,hotly,B,"'Hotter' is the comparative form of 'hot', following Rule 2 (double consonant and add -er).",2
Comparative Adjectives,35,"Identify the error: 'The book is more interesting than the movie.' (If there is no error, choose 'No error').",more interesting,interestinger,most interesting,No error,D,'More interesting' is the correct comparative form for 'interesting' (Rule 4: long adjectives use 'more').,2
Comparative Adjectives,36,Which comparative adjective is used in: 'The city is busier than the village.'?,city,is,busier,village,C,'Busier' is a comparative adjective comparing 'city' to 'village' (Rule 5: adjectives ending in -y change to -ier).,2
Comparative Adjectives,37,Which sentence uses a comparative adjective correctly?,The shirt is softer than the sweater.,The shirt is soft than the sweater.,The shirt is softest than the sweater.,The shirt is soft.,A,'Softer' is a comparative adjective correctly used with 'than' to compare 'shirt' and 'sweater' (Rule 1).,3
Comparative Adjectives,38,True or False: 'Worse' in 'This test is worse than the last one' is an irregular comparative adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Worse' is an irregular comparative adjective (Rule 6: irregular form of 'bad').,3
Comparative Adjectives,39,Correct the error: 'The path is more wide than the street.' (Choose the correct comparative form).,more wide,wider,widest,No error,B,'More wide' is incorrect; the correct comparative form of 'wide' is 'wider' (Rule 3: short adjectives ending in -e add -r).,3
Comparative Adjectives,40,Which comparative adjective is used in: 'The journey is longer than expected.'?,journey,is,longer,expected,C,'Longer' is a comparative adjective comparing 'journey' to expectations (Rule 3).,4
Comparative Adjectives,41,Choose the correct sentence with a comparative adjective:,The tree is taller than the bush.,The tree is tall than the bush.,The tree is tallest than the bush.,The tree is tall.,A,'Taller' is a comparative adjective correctly used with 'than' to compare 'tree' and 'bush' (Rule 1).,4
Comparative Adjectives,42,Identify the comparative adjective in: 'The dog is friendlier than the cat.'?,dog,is,friendlier,cat,C,'Friendlier' is a comparative adjective comparing 'dog' to 'cat' (Rule 5).,4
Comparative Adjectives,43,Which sentence uses a comparative adjective correctly?,The movie is more thrilling than the play.,The movie is thrilling than the play.,The movie is most thrilling than the play.,The movie is thrilling.,A,'More thrilling' is a comparative adjective correctly used with 'than' to compare 'movie' and 'play' (Rule 4).,5
Comparative Adjectives,44,True or False: 'Better' in 'This book is better than that one' follows?,TRUE,FALSE,Not an adjective,Uncertain,A,'Better' follows Rule 6 (irregular form of 'good').,5
Comparative Adjectives,45,Which comparative adjective is used in: 'The road is narrower than the highway.'?,road,is,narrower,highway,C,'Narrower' is a comparative adjective comparing 'road' to 'highway' (Rule 1).,5
Comparative Adjectives,46,Correct the error: 'The story is more good than the book.' (Choose the correct comparative form).,more good,better,best,No error,B,'More good' is incorrect; the correct comparative form of 'good' is 'better' (Rule 6: irregular).,6
Comparative Adjectives,47,Which sentence uses a comparative adjective correctly?,The lake is deeper than the pond.,The lake is deep than the pond.,The lake is deepest than the pond.,The lake is deep.,A,'Deeper' is a comparative adjective correctly used with 'than' to compare 'lake' and 'pond' (Rule 1).,6
Comparative Adjectives,48,Identify the comparative adjective in: 'The game is more challenging than the quiz.'?,game,is,more challenging,quiz,C,'More challenging' is a comparative adjective comparing 'game' to 'quiz' (Rule 4).,6
Comparative Adjectives,49,Which comparative adjective is used in: 'The weather is hotter than yesterday.'?,weather,is,hotter,yesterday,C,'Hotter' is a comparative adjective comparing 'weather' to 'yesterday' (Rule 2).,7
Comparative Adjectives,50,Choose the correct sentence with a comparative adjective:,The child is happier than before.,The child is happy than before.,The child is happiest than before.,The child is happy.,A,'Happier' is a comparative adjective correctly used with 'than' to compare 'child' to before (Rule 5).,7
Comparative Adjectives,51,True or False: 'More relaxing' in 'The trip is more relaxing than the tour' follows?,TRUE,FALSE,Not an adjective,Uncertain,A,'More relaxing' follows Rule 4 (long adjectives with two or more syllables use 'more' for comparative).,7
Comparative Adjectives,52,Which sentence uses a comparative adjective correctly?,The shirt is cleaner than the jacket.,The shirt is clean than the jacket.,The shirt is cleanest than the jacket.,The shirt is clean.,A,'Cleaner' is a comparative adjective correctly used with 'than' to compare 'shirt' and 'jacket' (Rule 1).,8
Comparative Adjectives,53,Identify the comparative adjective in: 'The test is harder than the quiz.'?,test,is,harder,quiz,C,'Harder' is a comparative adjective comparing 'test' to 'quiz' (Rule 1).,8
Comparative Adjectives,54,Correct the error: 'The game is funner than the match.' (Choose the correct comparative form).,funner,more fun,most fun,No error,B,'Funner' is incorrect; the correct comparative form of 'fun' is 'more fun' (Rule 4).,8
Comparative Adjectives,55,Which comparative adjective is used in: 'The journey is farther than we planned.'?,journey,is,farther,planned,C,'Farther' is a comparative adjective comparing 'journey' to plans (Rule 6: irregular).,9
Comparative Adjectives,56,Choose the correct sentence with a comparative adjective:,The dog is bigger than the kitten.,The dog is big than the kitten.,The dog is biggest than the kitten.,The dog is big.,A,'Bigger' is a comparative adjective correctly used with 'than' to compare 'dog' and 'kitten' (Rule 2).,9
Comparative Adjectives,57,True or False: 'More beautiful' in 'The painting is more beautiful than the sketch' follows?,TRUE,FALSE,Not an adjective,Uncertain,A,'More beautiful' follows Rule 4 (long adjectives with two or more syllables use 'more' for comparative).,9
Comparative Adjectives,58,Which sentence uses a comparative adjective correctly?,The child is naughtier than the baby.,The child is naughty than the baby.,The child is naughtiest than the baby.,The child is naughty.,A,'Naughtier' is a comparative adjective correctly used with 'than' to compare 'child' and 'baby' (Rule 5).,10
Comparative Adjectives,59,Identify the comparative adjective in: 'The story is better than the play.'?,story,is,better,play,C,'Better' is a comparative adjective comparing 'story' to 'play' (Rule 6: irregular).,10
Comparative Adjectives,60,Correct the error: 'The path is more narrow than the lane.' (Choose the correct comparative form).,more narrow,narrower,narrowest,No error,B,'More narrow' is incorrect; the correct comparative form of 'narrow' is 'narrower' (Rule 1).,10
Superlative Adjectives,61,Identify the superlative adjective in: 'This is the tallest building.'?,This,is,tallest,building,C,'Tallest' is a superlative adjective showing 'building' as the most extreme.,1
Superlative Adjectives,62,True or False: 'Happiest' in 'She is the happiest child' is a superlative adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Happiest' is a superlative adjective showing 'child' as the most extreme (Rule 5).,1
Superlative Adjectives,63,Which sentence uses a superlative adjective correctly?,The mountain is the highest.,The mountain is higher.,The mountain is high.,The mountain is highly.,A,'Highest' is a superlative adjective used to show 'mountain' as the most extreme.,1
Superlative Adjectives,64,Choose the correct superlative adjective form: 'This is the ___ book (thick).'?,thick,thicker,thickest,thickly,C,"'Thickest' is the superlative form of 'thick', following Rule 1 (short adjective: add -est).",2
Superlative Adjectives,65,"Identify the error: 'The place is most beautiful.' (If there is no error, choose 'No error').",most beautiful,beautifullest,beautiful,No error,D,'Most beautiful' is the correct superlative form for 'beautiful' (Rule 4: long adjectives use 'most').,2
Superlative Adjectives,66,Which superlative adjective is used in: 'This is the best movie ever.'?,This,is,best,movie,C,'Best' is a superlative adjective showing 'movie' as the most extreme (Rule 6: irregular).,2
Superlative Adjectives,67,Which sentence uses a superlative adjective correctly?,The dog is the friendliest.,The dog is friendlier.,The dog is friendly.,The dog is friendlily.,A,'Friendliest' is a superlative adjective used to show 'dog' as the most extreme.,3
Superlative Adjectives,68,True or False: 'Worst' in 'This is the worst day' is an irregular superlative adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Worst' is an irregular superlative adjective (Rule 6: irregular form of 'bad').,3
Superlative Adjectives,69,Correct the error: 'The flat is modernest.' (Choose the correct superlative form).,modernest,most modern,modern,No error,B,'Modernest' is incorrect; the correct superlative form of 'modern' is 'most modern' (Rule 4).,3
Superlative Adjectives,70,Which superlative adjective is used in: 'This is the biggest park.'?,This,is,biggest,park,C,'Biggest' is a superlative adjective showing 'park' as the most extreme (Rule 2).,4
Superlative Adjectives,71,Choose the correct sentence with a superlative adjective:,The child is the happiest.,The child is happier.,The child is happy.,The child is happily.,A,'Happiest' is a superlative adjective used to show 'child' as the most extreme.,4
Superlative Adjectives,72,Identify the superlative adjective in: 'This is the most exciting game.'?,This,is,most exciting,game,C,'Most exciting' is a superlative adjective showing 'game' as the most extreme (Rule 4).,4
Superlative Adjectives,73,Which sentence uses a superlative adjective correctly?,The tree is the tallest.,The tree is taller.,The tree is tall.,The tree is tallly.,A,'Tallest' is a superlative adjective used to show 'tree' as the most extreme (Rule 1).,5
Superlative Adjectives,74,True or False: 'Most famous' in 'This is the most famous place' follows?,TRUE,FALSE,Not an adjective,Uncertain,A,'Most famous' follows Rule 4 (long adjectives with two or more syllables use 'most' for superlative).,5
Superlative Adjectives,75,Which superlative adjective is used in: 'This is the worst experience.'?,This,is,worst,experience,C,'Worst' is a superlative adjective showing 'experience' as the most extreme (Rule 6: irregular).,5
Superlative Adjectives,76,Correct the error: 'The dog is goodest.' (Choose the correct superlative form).,goodest,best,good,No error,B,'Goodest' is incorrect; the correct superlative form of 'good' is 'best' (Rule 6: irregular).,6
Superlative Adjectives,77,Which sentence uses a superlative adjective correctly?,The city is the busiest.,The city is busier.,The city is busy.,The city is busily.,A,'Busiest' is a superlative adjective used to show 'city' as the most extreme (Rule 5).,6
Superlative Adjectives,78,Identify the superlative adjective in: 'This is the most interesting story.'?,This,is,most interesting,story,C,'Most interesting' is a superlative adjective showing 'story' as the most extreme (Rule 4).,6
Superlative Adjectives,79,Which superlative adjective is used in: 'This is the coldest day.'?,This,is,coldest,day,C,'Coldest' is a superlative adjective showing 'day' as the most extreme (Rule 1).,7
Superlative Adjectives,80,Choose the correct sentence with a superlative adjective:,The dog is the naughtiest.,The dog is naughtier.,The dog is naughty.,The dog is naughtily.,A,'Naughtiest' is a superlative adjective used to show 'dog' as the most extreme.,7
Superlative Adjectives,81,True or False: 'Most successful' in 'This is the most successful school' follows?,TRUE,FALSE,Not an adjective,Uncertain,A,'Most successful' follows Rule 4 (long adjectives with two or more syllables use 'most' for superlative).,7
Superlative Adjectives,82,Which sentence uses a superlative adjective correctly?,The mountain is the tallest.,The mountain is taller.,The mountain is tall.,The mountain is tallly.,A,'Tallest' is a superlative adjective used to show 'mountain' as the most extreme.,8
Superlative Adjectives,83,Identify the superlative adjective in: 'This is the best movie ever.'?,This,is,best,movie,C,'Best' is a superlative adjective showing 'movie' as the most extreme (Rule 6: irregular).,8
Superlative Adjectives,84,Correct the error: 'The flat is modernest.' (Choose the correct superlative form).,modernest,most modern,modern,No error,B,'Modernest' is incorrect; the correct superlative form of 'modern' is 'most modern' (Rule 4).,8
Superlative Adjectives,85,Which superlative adjective is used in: 'This is the happiest child.'?,This,is,happiest,child,C,'Happiest' is a superlative adjective showing 'child' as the most extreme (Rule 5).,9
Superlative Adjectives,86,Choose the correct sentence with a superlative adjective:,The book is the thickest.,The book is thicker.,The book is thick.,The book is thickly.,A,'Thickest' is a superlative adjective used to show 'book' as the most extreme.,9
Superlative Adjectives,87,True or False: 'Most famous' in 'This is the most famous place' follows?,TRUE,FALSE,Not an adjective,Uncertain,A,'Most famous' follows Rule 4 (long adjectives with two or more syllables use 'most' for superlative).,9
Superlative Adjectives,88,Which sentence uses a superlative adjective correctly?,The dog is the biggest.,The dog is bigger.,The dog is big.,The dog is bigly.,A,'Biggest' is a superlative adjective used to show 'dog' as the most extreme (Rule 2).,10
Superlative Adjectives,89,Identify the superlative adjective in: 'This is the worst experience ever.'?,This,is,worst,experience,C,'Worst' is a superlative adjective showing 'experience' as the most extreme (Rule 6: irregular).,10
Superlative Adjectives,90,Correct the error: 'The place is beautifullest.' (Choose the correct superlative form).,beautifullest,most beautiful,beautiful,No error,B,'Beautifullest' is incorrect; the correct superlative form of 'beautiful' is 'most beautiful' (Rule 4).,10
Positive Adjectives,91,Which sentence uses a positive adjective correctly?,The garden is vibrant.,The garden is more vibrant.,The garden is most vibrant.,The garden is vibrantly.,A,'Vibrant' is a positive adjective used without comparison to describe 'garden'.,1
Positive Adjectives,92,Identify the positive adjective in: 'The room is tidy.'?,room,is,tidy,The,C,'Tidy' is a positive adjective describing 'room' without comparison.,2
Positive Adjectives,93,True or False: 'Elegant' in 'The dress is elegant' is a positive adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Elegant' is a positive adjective describing 'dress' without comparison.,3
Comparative Adjectives,94,Which sentence uses a comparative adjective correctly?,The puppy is cuter than the kitten.,The puppy is cute than the kitten.,The puppy is cutest than the kitten.,The puppy is cute.,A,'Cuter' is a comparative adjective correctly used with 'than' to compare 'puppy' and 'kitten' (Rule 1).,4
Comparative Adjectives,95,Identify the comparative adjective in: 'The game is more fun than the puzzle.'?,game,is,more fun,puzzle,C,'More fun' is a comparative adjective comparing 'game' to 'puzzle' (Rule 4).,5
Comparative Adjectives,96,Correct the error: 'The book is more short than the novel.' (Choose the correct comparative form).,more short,shorter,shortest,No error,B,'More short' is incorrect; the correct comparative form of 'short' is 'shorter' (Rule 1).,6
Superlative Adjectives,97,Which sentence uses a superlative adjective correctly?,The child is the smartest.,The child is smarter.,The child is smart.,The child is smartly.,A,'Smartest' is a superlative adjective used to show 'child' as the most extreme.,7
Superlative Adjectives,98,Identify the superlative adjective in: 'This is the most thrilling ride.'?,This,is,most thrilling,ride,C,'Most thrilling' is a superlative adjective showing 'ride' as the most extreme (Rule 4).,8
Superlative Adjectives,99,True or False: 'Farthest' in 'This is the farthest journey' follows?,TRUE,FALSE,Not an adjective,Uncertain,A,'Farthest' follows Rule 6 (irregular form of 'far').,9
Superlative Adjectives,100,Which superlative adjective is used in: 'This is the best day ever.'?,This,is,best,day,C,'Best' is a superlative adjective showing 'day' as the most extreme (Rule 6: irregular).,10
Positive Adjectives,101,Identify the positive adjective in: 'The sunset is breathtaking.'?,sunset,is,breathtaking,The,C,'Breathtaking' is a positive adjective describing 'sunset' without comparison.,1
Positive Adjectives,102,"True or False: In the sentence 'The forest is lush,' 'lush' is a positive adjective.?",TRUE,FALSE,Not an adjective,Uncertain,A,'Lush' is a positive adjective describing 'forest' without comparison.,1
Positive Adjectives,103,Which sentence uses a positive adjective correctly?,The ocean is vast.,The ocean is more vast.,The ocean is most vast.,The ocean is vastly.,A,'Vast' is a positive adjective used without comparison to describe 'ocean'.,1
Positive Adjectives,104,Choose the positive adjective in: 'The painting is vibrant.'?,painting,is,vibrant,The,C,'Vibrant' is a positive adjective describing 'painting' without comparison.,2
Positive Adjectives,105,Identify the error: 'The morning is mistily.' (Choose the correct positive adjective form).,mistily,misty,more misty,No error,B,'Mistily' is an adverb; the correct positive adjective is 'misty' to describe 'morning'.,2
Positive Adjectives,106,Which positive adjective is used in: 'The room is cozy.'?,room,is,cozy,The,C,'Cozy' is a positive adjective describing 'room' without comparison.,2
Positive Adjectives,107,Which sentence uses a positive adjective correctly?,The meadow is green.,The meadow is greener.,The meadow is greenest.,The meadow is greenly.,A,'Green' is a positive adjective used without comparison to describe 'meadow'.,3
Positive Adjectives,108,True or False: 'Gorgeous' in 'The dress is gorgeous' is a positive adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Gorgeous' is a positive adjective describing 'dress' without comparison.,3
Positive Adjectives,109,Correct the error: 'The air is sweetly.' (Choose the correct positive adjective form).,sweetly,sweet,more sweet,No error,B,'Sweetly' is an adverb; the correct positive adjective is 'sweet' to describe 'air'.,3
Positive Adjectives,110,Which positive adjective is used in: 'The breeze is refreshing.'?,breeze,is,refreshing,The,C,'Refreshing' is a positive adjective describing 'breeze' without comparison.,4
Positive Adjectives,111,Choose the correct sentence with a positive adjective:,The sky is cloudy.,The sky is more cloudy.,The sky is most cloudy.,The sky is cloudily.,A,'Cloudy' is a positive adjective used without comparison to describe 'sky'.,4
Positive Adjectives,112,Identify the positive adjective in: 'The night is starry.'?,night,is,starry,The,C,'Starry' is a positive adjective describing 'night' without comparison.,4
Positive Adjectives,113,Which sentence uses a positive adjective correctly?,The river is clear.,The river is clearer.,The river is clearest.,The river is clearly.,A,'Clear' is a positive adjective used without comparison to describe 'river'.,5
Positive Adjectives,114,True or False: 'Lovely' in 'The garden is lovely' is a positive adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Lovely' is a positive adjective describing 'garden' without comparison.,5
Positive Adjectives,115,Which positive adjective is used in: 'The music is soothing.'?,music,is,soothing,The,C,'Soothing' is a positive adjective describing 'music' without comparison.,5
Positive Adjectives,116,Correct the error: 'The evening is calmly.' (Choose the correct positive adjective form).,calmly,calm,more calm,No error,B,'Calmly' is an adverb; the correct positive adjective is 'calm' to describe 'evening'.,6
Positive Adjectives,117,Which sentence uses a positive adjective correctly?,The child is curious.,The child is more curious.,The child is most curious.,The child is curiously.,A,'Curious' is a positive adjective used without comparison to describe 'child'.,6
Positive Adjectives,118,Identify the positive adjective in: 'The picture is bright.'?,picture,is,bright,The,C,'Bright' is a positive adjective describing 'picture' without comparison.,6
Positive Adjectives,119,Which positive adjective is used in: 'The cake is delicious.'?,cake,is,delicious,The,C,'Delicious' is a positive adjective describing 'cake' without comparison.,7
Positive Adjectives,120,Choose the correct sentence with a positive adjective:,The forest is dense.,The forest is more dense.,The forest is most dense.,The forest is densely.,A,'Dense' is a positive adjective used without comparison to describe 'forest'.,7
Positive Adjectives,121,True or False: 'Elegant' in 'The room is elegant' is a positive adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Elegant' is a positive adjective describing 'room' without comparison.,7
Positive Adjectives,122,Which sentence uses a positive adjective correctly?,The puppy is playful.,The puppy is more playful.,The puppy is most playful.,The puppy is playfully.,A,'Playful' is a positive adjective used without comparison to describe 'puppy'.,8
Positive Adjectives,123,Identify the positive adjective in: 'The scenery is stunning.'?,scenery,is,stunning,The,C,'Stunning' is a positive adjective describing 'scenery' without comparison.,8
Positive Adjectives,124,Correct the error: 'The air is chillily.' (Choose the correct positive adjective form).,chillily,chilly,more chilly,No error,B,'Chillily' is an adverb; the correct positive adjective is 'chilly' to describe 'air'.,8
Positive Adjectives,125,Which positive adjective is used in: 'The flower is beautiful.'?,flower,is,beautiful,The,C,'Beautiful' is a positive adjective describing 'flower' without comparison.,9
Positive Adjectives,126,Choose the correct sentence with a positive adjective:,The sunrise is dazzling.,The sunrise is more dazzling.,The sunrise is most dazzling.,The sunrise is dazzlingly.,A,'Dazzling' is a positive adjective used without comparison to describe 'sunrise'.,9
Positive Adjectives,127,True or False: 'Spacious' in 'The hall is spacious' is a positive adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Spacious' is a positive adjective describing 'hall' without comparison.,9
Positive Adjectives,128,Which sentence uses a positive adjective correctly?,The baby is adorable.,The baby is more adorable.,The baby is most adorable.,The baby is adorably.,A,'Adorable' is a positive adjective used without comparison to describe 'baby'.,10
Positive Adjectives,129,Identify the positive adjective in: 'The painting is vivid.'?,painting,is,vivid,The,C,'Vivid' is a positive adjective describing 'painting' without comparison.,10
Positive Adjectives,130,Correct the error: 'The day is warmly.' (Choose the correct positive adjective form).,warmly,warm,more warm,No error,B,'Warmly' is an adverb; the correct positive adjective is 'warm' to describe 'day'.,10
Comparative Adjectives,131,Identify the comparative adjective in: 'The mountain is steeper than the hill.'?,mountain,is,steeper,hill,C,'Steeper' is a comparative adjective comparing 'mountain' to 'hill'.,1
Comparative Adjectives,132,True or False: 'Colder' in 'This winter is colder than last year' is a comparative adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Colder' is a comparative adjective comparing 'winter' to 'last year'.,1
Comparative Adjectives,133,Which sentence uses a comparative adjective correctly?,The cat is faster than the dog.,The cat is fast than the dog.,The cat is fastest than the dog.,The cat is fast.,A,'Faster' is a comparative adjective correctly used with 'than' to compare 'cat' and 'dog'.,1
Comparative Adjectives,134,Choose the correct comparative adjective form: 'The coffee is ___ than the tea (hot).'?,hot,hotter,hottest,hotly,B,'Hotter' is the comparative form of 'hot' comparing 'coffee' to 'tea'.,2
Comparative Adjectives,135,"Identify the error: 'The book is more fun than the movie.' (If there is no error, choose 'No error').",more fun,funner,most fun,No error,D,'More fun' is the correct comparative form for 'fun' comparing 'book' to 'movie'.,2
Comparative Adjectives,136,Which comparative adjective is used in: 'The city is noisier than the countryside.'?,city,is,noisier,countryside,C,'Noisier' is a comparative adjective comparing 'city' to 'countryside'.,2
Comparative Adjectives,137,Which sentence uses a comparative adjective correctly?,The shirt is softer than the blanket.,The shirt is soft than the blanket.,The shirt is softest than the blanket.,The shirt is soft.,A,'Softer' is a comparative adjective correctly used with 'than' to compare 'shirt' and 'blanket'.,3
Comparative Adjectives,138,True or False: 'Better' in 'This phone is better than the old one' is an irregular comparative adjective.?,TRUE,FALSE,Not an adjective,Uncertain,A,'Better' is a comparative adjective comparing 'phone' to 'old one'.,3
Comparative Adjectives,139,Correct the error: 'The path is more wide than the lane.' (Choose the correct comparative form).,more wide,wider,widest,No error,B,'More wide' is incorrect; the correct comparative form of 'wide' is 'wider' comparing 'path' to 'lane'.,3
Comparative Adjectives,140,Which comparative adjective is used in: 'The journey is longer than we expected.'?,journey,is,longer,expected,C,'Longer' is a comparative adjective comparing 'journey' to 'expected'.,4
Comparative Adjectives,141,Choose the correct sentence with a comparative adjective:,The tree is taller than the shrub.,The tree is tall than the shrub.,The tree is tallest than the shrub.,The tree is tall.,A,'Taller' is a comparative adjective correctly used with 'than' to compare 'tree' and 'shrub'.,4
Comparative Adjectives,142,Identify the comparative adjective in: 'The puppy is cuter than the kitten.'?,puppy,is,cuter,kitten,C,'Cuter' is a comparative adjective comparing 'puppy' to 'kitten'.,4
Comparative Adjectives,143,Which sentence uses a comparative adjective correctly?,The movie is more exciting than the series.,The movie is exciting than the series.,The movie is most exciting than the series.,The movie is exciting.,A,'More exciting' is a comparative adjective correctly used with 'than' to compare 'movie' and 'series'.,5
