Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
অনুপাত ও সমানুপাত,11,"যদি x:y = 3:5 এবং y:z = 2:7 হয়, তবে x:z কত?",3:7,6:35,5:7,2:5,B,"x:y = 3:5, y:z = 2:7। y-এর LCM = 10। তাই, x:y = 6:10, y:z = 10:35। ∴ x:z = 6:35।",6
অনুপাত ও সমানুপাত,12,"দুটি সংখ্যার অনুপাত 2:3। যদি ছোট সংখ্যা 18 হয়, তবে বড় সংখ্যাটি কত?",24,27,30,36,B,"অনুপাত 2:3, ছোট সংখ্যা 2x = 18। ∴ x = 9। বড় সংখ্যা = 3x = 3 × 9 = 27।",3
অনুপাত ও সমানুপাত,13,"যদি a:b = 5:6 এবং b:c = 3:4 হয়, তবে a:c কত?",5:8,15:24,10:12,3:5,A,"a:b = 5:6, b:c = 3:4। b-এর LCM = 6। তাই, a:b = 5:6, b:c = 6:8। ∴ a:c = 5:8।",5
অনুপাত ও সমানুপাত,14,"একটি বাগানে গোলাপ এবং জবা ফুলের অনুপাত 3:4। যদি মোট ফুল 56টি হয়, তবে গোলাপ কতটি?",24,28,32,36,A,গোলাপ:জবা = 3:4। মোট অংশ = 3 + 4 = 7। গোলাপ = (3/7) × 56 = 24।,4
অনুপাত ও সমানুপাত,15,"যদি 2x:3y = 4:5 হয়, তবে x:y কত?",6:5,5:6,4:3,3:4,A,"2x:3y = 4:5। ∴ 2x/3y = 4/5। ক্রস গুণ করে, 10x = 12y। ∴ x/y = 12/10 = 6/5। তাই, x:y = 6:5।",6
অনুপাত ও সমানুপাত,16,দুটি সংখ্যার অনুপাত 9:11 এবং তাদের যোগফল 80। ছোট সংখ্যাটি কত?,33,36,39,42,B,"মনে করি, সংখ্যা 9x এবং 11x। তাদের যোগফল 9x + 11x = 20x = 80। ∴ x = 4। ছোট সংখ্যা = 9x = 9 × 4 = 36।",4
অনুপাত ও সমানুপাত,17,"যদি a:b = 7:8 এবং b:c = 4:5 হয়, তবে a:b:c কত?",7:8:10,14:16:20,21:24:30,28:32:40,D,"a:b = 7:8, b:c = 4:5। b-এর LCM = 32। তাই, a:b = 28:32, b:c = 32:40। ∴ a:b:c = 28:32:40।",7
অনুপাত ও সমানুপাত,18,"একটি মিশ্রণে চিনি এবং লবণের অনুপাত 2:3। যদি মিশ্রণ 25 কেজি হয়, তবে লবণ কত কেজি?",10,12,15,18,C,চিনি:লবণ = 2:3। মোট অংশ = 2 + 3 = 5। লবণ = (3/5) × 25 = 15 কেজি।,9
অনুপাত ও সমানুপাত,19,"যদি 5x:2y = 3:4 হয়, তবে x:y কত?",3:10,4:15,6:5,2:3,A,"5x:2y = 3:4। ∴ 5x/2y = 3/4। ক্রস গুণ করে, 20x = 6y। ∴ x/y = 6/20 = 3/10। তাই, x:y = 3:10।",8
অনুপাত ও সমানুপাত,20,দুটি সংখ্যার অনুপাত 4:9 এবং তাদের বিয়োগফল 25। বড় সংখ্যাটি কত?,36,45,54,63,B,"মনে করি, সংখ্যা 4x এবং 9x। তাদের বিয়োগফল 9x - 4x = 5x = 25। ∴ x = 5। বড় সংখ্যা = 9x = 9 × 5 = 45।",4
অনুপাত ও সমানুপাত,21,"যদি a:b = 2:5 এবং b:c = 3:7 হয়, তবে a:c কত?",2:7,6:35,5:14,3:10,B,"a:b = 2:5, b:c = 3:7। b-এর LCM = 15। তাই, a:b = 6:15, b:c = 15:35। ∴ a:c = 6:35।",6
অনুপাত ও সমানুপাত,22,"একটি ক্লাসে ছেলে এবং মেয়ের অনুপাত 5:3। যদি মোট 64 জন থাকে, তবে ছেলের সংখ্যা কত?",40,36,32,28,A,ছেলে:মেয়ে = 5:3। মোট অংশ = 5 + 3 = 8। ছেলে = (5/8) × 64 = 40।,4
অনুপাত ও সমানুপাত,23,"যদি 3a:4b = 5:6 হয়, তবে a:b কত?",20:9,15:8,10:9,5:4,A,"3a:4b = 5:6। ∴ 3a/4b = 5/6। ক্রস গুণ করে, 18a = 20b। ∴ a/b = 20/18 = 10/9। তাই, a:b = 10:9।",7
অনুপাত ও সমানুপাত,24,দুটি সংখ্যার অনুপাত 6:7 এবং তাদের গুণফল 672। ছোট সংখ্যাটি কত?,24,28,32,36,A,"মনে করি, সংখ্যা 6x এবং 7x। তাদের গুণফল 6x × 7x = 42x² = 672। ∴ x² = 16, x = 4। ছোট সংখ্যা = 6x = 6 × 4 = 24।",5
অনুপাত ও সমানুপাত,25,"যদি a:b = 4:9 এবং b:c = 3:5 হয়, তবে a:b:c কত?",4:9:15,8:18:30,12:27:45,16:36:60,C,"a:b = 4:9, b:c = 3:5। b-এর LCM = 27। তাই, a:b = 12:27, b:c = 27:45। ∴ a:b:c = 12:27:45।",6
অনুপাত ও সমানুপাত,26,"একটি মিশ্রণে তেল এবং জলের অনুপাত 3:2। যদি মিশ্রণ 35 লিটার হয়, তবে তেল কত লিটার?",15,18,21,24,C,তেল:জল = 3:2। মোট অংশ = 3 + 2 = 5। তেল = (3/5) × 35 = 21 লিটার।,3
অনুপাত ও সমানুপাত,27,"যদি 7x:5y = 2:3 হয়, তবে x:y কত?",10:21,5:7,3:5,2:3,A,"7x:5y = 2:3। ∴ 7x/5y = 2/3। ক্রস গুণ করে, 21x = 10y। ∴ x/y = 10/21। তাই, x:y = 10:21।",9
অনুপাত ও সমানুপাত,28,দুটি সংখ্যার অনুপাত 5:7 এবং তাদের যোগফল 96। বড় সংখ্যাটি কত?,56,54,52,50,A,"মনে করি, সংখ্যা 5x এবং 7x। তাদের যোগফল 5x + 7x = 12x = 96। ∴ x = 8। বড় সংখ্যা = 7x = 7 × 8 = 56।",4
অনুপাত ও সমানুপাত,29,"যদি a:b = 3:8 এবং b:c = 2:5 হয়, তবে a:c কত?",3:20,6:40,9:24,2:15,A,"a:b = 3:8, b:c = 2:5। b-এর LCM = 8। তাই, a:b = 3:8, b:c = 8:20। ∴ a:c = 3:20।",6
অনুপাত ও সমানুপাত,30,"একটি বাক্সে লাল এবং নীল বলের অনুপাত 4:5। যদি মোট বল 72টি হয়, তবে লাল বল কতটি?",28,30,32,34,C,লাল:নীল = 4:5। মোট অংশ = 4 + 5 = 9। লাল বল = (4/9) × 72 = 32।,4
অনুপাত ও সমানুপাত,31,"যদি 2a:3b = 5:7 হয়, তবে a:b কত?",15:14,10:21,5:7,3:5,A,"2a:3b = 5:7। ∴ 2a/3b = 5/7। ক্রস গুণ করে, 14a = 15b। ∴ a/b = 15/14। তাই, a:b = 15:14।",8
অনুপাত ও সমানুপাত,32,দুটি সংখ্যার অনুপাত 8:9 এবং তাদের বিয়োগফল 7। ছোট সংখ্যাটি কত?,48,56,64,72,B,"মনে করি, সংখ্যা 8x এবং 9x। তাদের বিয়োগফল 9x - 8x = x = 7। ছোট সংখ্যা = 8x = 8 × 7 = 56।",9
অনুপাত ও সমানুপাত,33,"যদি a:b = 5:9 এবং b:c = 3:4 হয়, তবে a:b:c কত?",5:9:12,10:18:24,15:27:36,20:36:48,C,"a:b = 5:9, b:c = 3:4। b-এর LCM = 27। তাই, a:b = 15:27, b:c = 27:36। ∴ a:b:c = 15:27:36।",6
অনুপাত ও সমানুপাত,34,"একটি মিশ্রণে চা এবং চিনির অনুপাত 7:3। যদি মিশ্রণ 40 কেজি হয়, তবে চা কত কেজি?",24,26,28,30,C,চা:চিনি = 7:3। মোট অংশ = 7 + 3 = 10। চা = (7/10) × 40 = 28 কেজি।,3
অনুপাত ও সমানুপাত,35,"যদি 4x:5y = 3:2 হয়, তবে x:y কত?",15:8,5:6,3:4,2:5,A,"4x:5y = 3:2। ∴ 4x/5y = 3/2। ক্রস গুণ করে, 8x = 15y। ∴ x/y = 15/8। তাই, x:y = 15:8।",7
অনুপাত ও সমানুপাত,36,দুটি সংখ্যার অনুপাত 3:4 এবং তাদের গুণফল 768। বড় সংখ্যাটি কত?,28,32,36,40,B,"মনে করি, সংখ্যা 3x এবং 4x। তাদের গুণফল 3x × 4x = 12x² = 768। ∴ x² = 64, x = 8। বড় সংখ্যা = 4x = 4 × 8 = 32।",5
অনুপাত ও সমানুপাত,37,"যদি a:b = 2:7 এবং b:c = 5:9 হয়, তবে a:c কত?",2:9,10:63,5:14,3:7,B,"a:b = 2:7, b:c = 5:9। b-এর LCM = 35। তাই, a:b = 10:35, b:c = 35:63। ∴ a:c = 10:63।",6
অনুপাত ও সমানুপাত,38,"একটি ক্লাসে শিক্ষক এবং ছাত্রের অনুপাত 1:15। যদি মোট 48 জন থাকে, তবে শিক্ষক কত জন?",2,3,4,5,B,শিক্ষক:ছাত্র = 1:15। মোট অংশ = 1 + 15 = 16। শিক্ষক = (1/16) × 48 = 3।,4
অনুপাত ও সমানুপাত,39,"যদি 5a:6b = 7:8 হয়, তবে a:b কত?",42:40,35:48,21:16,7:6,A,"5a:6b = 7:8। ∴ 5a/6b = 7/8। ক্রস গুণ করে, 40a = 42b। ∴ a/b = 42/40। তাই, a:b = 42:40।",7
অনুপাত ও সমানুপাত,40,দুটি সংখ্যার অনুপাত 5:6 এবং তাদের যোগফল 77। ছোট সংখ্যাটি কত?,30,35,40,45,B,"মনে করি, সংখ্যা 5x এবং 6x। তাদের যোগফল 5x + 6x = 11x = 77। ∴ x = 7। ছোট সংখ্যা = 5x = 5 × 7 = 35।",9
অনুপাত ও সমানুপাত,41,"যদি a:b = 3:5 এবং b:c = 2:9 হয়, তবে a:c কত?",3:9,6:45,5:18,2:7,B,"a:b = 3:5, b:c = 2:9। b-এর LCM = 10। তাই, a:b = 6:10, b:c = 10:45। ∴ a:c = 6:45।",5
অনুপাত ও সমানুপাত,42,"একটি মিশ্রণে মধু এবং পানির অনুপাত 2:5। যদি মিশ্রণ 56 লিটার হয়, তবে মধু কত লিটার?",16,18,20,22,A,মধু:পানি = 2:5। মোট অংশ = 2 + 5 = 7। মধু = (2/7) × 56 = 16 লিটার।,3
অনুপাত ও সমানুপাত,43,"যদি 3x:7y = 5:4 হয়, তবে x:y কত?",35:12,7:15,5:3,4:7,A,"3x:7y = 5:4। ∴ 3x/7y = 5/4। ক্রস গুণ করে, 12x = 35y। ∴ x/y = 35/12। তাই, x:y = 35:12।",7
অনুপাত ও সমানুপাত,44,দুটি সংখ্যার অনুপাত 7:8 এবং তাদের বিয়োগফল 9। বড় সংখ্যাটি কত?,64,72,80,88,B,"মনে করি, সংখ্যা 7x এবং 8x। তাদের বিয়োগফল 8x - 7x = x = 9। বড় সংখ্যা = 8x = 8 × 9 = 72।",7
অনুপাত ও সমানুপাত,45,"যদি a:b = 4:7 এবং b:c = 3:8 হয়, তবে a:b:c কত?",4:7:8,8:14:24,12:21:56,16:28:72,C,"a:b = 4:7, b:c = 3:8। b-এর LCM = 21। তাই, a:b = 12:21, b:c = 21:56। ∴ a:b:c = 12:21:56।",6
অনুপাত ও সমানুপাত,46,"একটি বাক্সে সবুজ এবং হলুদ বলের অনুপাত 3:7। যদি মোট বল 80টি হয়, তবে হলুদ বল কতটি?",48,50,52,56,D,সবুজ:হলুদ = 3:7। মোট অংশ = 3 + 7 = 10। হলুদ বল = (7/10) × 80 = 56।,7
অনুপাত ও সমানুপাত,47,"যদি 2a:5b = 3:4 হয়, তবে a:b কত?",15:8,10:9,5:6,3:2,A,"2a:5b = 3:4। ∴ 2a/5b = 3/4। ক্রস গুণ করে, 8a = 15b। ∴ a/b = 15/8। তাই, a:b = 15:8।",7
অনুপাত ও সমানুপাত,48,দুটি সংখ্যার অনুপাত 4:5 এবং তাদের গুণফল 720। ছোট সংখ্যাটি কত?,20,24,28,32,B,"মনে করি, সংখ্যা 4x এবং 5x। তাদের গুণফল 4x × 5x = 20x² = 720। ∴ x² = 36, x = 6। ছোট সংখ্যা = 4x = 4 × 6 = 24।",5
অনুপাত ও সমানুপাত,49,"যদি a:b = 5:6 এবং b:c = 4:7 হয়, তবে a:c কত?",5:7,20:42,10:21,3:4,B,"a:b = 5:6, b:c = 4:7। b-এর LCM = 12। তাই, a:b = 10:12, b:c = 12:21। ∴ a:c = 10:21।",6
অনুপাত ও সমানুপাত,50,"একটি মিশ্রণে কফি এবং চিনির অনুপাত 3:4। যদি মিশ্রণ 49 কেজি হয়, তবে কফি কত কেজি?",18,21,24,27,B,কফি:চিনি = 3:4। মোট অংশ = 3 + 4 = 7। কফি = (3/7) × 49 = 21 কেজি।,3
অনুপাত ও সমানুপাত,51,"যদি 6x:5y = 2:3 হয়, তবে x:y কত?",5:9,3:4,2:5,1:3,A,"6x:5y = 2:3। ∴ 6x/5y = 2/3। ক্রস গুণ করে, 18x = 10y। ∴ x/y = 10/18 = 5/9। তাই, x:y = 5:9।",7
অনুপাত ও সমানুপাত,52,দুটি সংখ্যার অনুপাত 6:7 এবং তাদের যোগফল 91। বড় সংখ্যাটি কত?,42,49,56,63,B,"মনে করি, সংখ্যা 6x এবং 7x। তাদের যোগফল 6x + 7x = 13x = 91। ∴ x = 7। বড় সংখ্যা = 7x = 7 × 7 = 49।",4
অনুপাত ও সমানুপাত,53,"যদি a:b = 2:3 এবং b:c = 5:8 হয়, তবে a:b:c কত?",2:3:8,4:6:15,10:15:24,5:9:12,C,"a:b = 2:3, b:c = 5:8। b-এর LCM = 15। তাই, a:b = 10:15, b:c = 15:24। ∴ a:b:c = 10:15:24।",6
অনুপাত ও সমানুপাত,54,"একটি বাগানে লাল এবং সাদা ফুলের অনুপাত 5:4। যদি মোট ফুল 63টি হয়, তবে সাদা ফুল কতটি?",28,30,32,34,A,লাল:সাদা = 5:4। মোট অংশ = 5 + 4 = 9। সাদা ফুল = (4/9) × 63 = 28।,4
অনুপাত ও সমানুপাত,55,"যদি 3a:7b = 4:5 হয়, তবে a:b কত?",28:15,21:20,14:15,7:12,A,"3a:7b = 4:5। ∴ 3a/7b = 4/5। ক্রস গুণ করে, 15a = 28b। ∴ a/b = 28/15। তাই, a:b = 28:15।",9
অনুপাত ও সমানুপাত,56,দুটি সংখ্যার অনুপাত 3:8 এবং তাদের বিয়োগফল 35। ছোট সংখ্যাটি কত?,21,24,27,30,A,"মনে করি, সংখ্যা 3x এবং 8x। তাদের বিয়োগফল 8x - 3x = 5x = 35। ∴ x = 7। ছোট সংখ্যা = 3x = 3 × 7 = 21।",5
অনুপাত ও সমানুপাত,57,"যদি a:b = 4:5 এবং b:c = 2:3 হয়, তবে a:c কত?",4:3,8:15,5:6,2:5,B,"a:b = 4:5, b:c = 2:3। b-এর LCM = 10। তাই, a:b = 8:10, b:c = 10:15। ∴ a:c = 8:15।",6
অনুপাত ও সমানুপাত,58,"একটি মিশ্রণে দুধ এবং জলের অনুপাত 5:2। যদি মিশ্রণ 42 লিটার হয়, তবে জল কত লিটার?",12,14,16,18,A,দুধ:জল = 5:2। মোট অংশ = 5 + 2 = 7। জল = (2/7) × 42 = 12 লিটার।,3
অনুপাত ও সমানুপাত,59,"যদি 4x:9y = 5:6 হয়, তবে x:y কত?",45:24,15:8,5:3,3:2,A,"4x:9y = 5:6। ∴ 4x/9y = 5/6। ক্রস গুণ করে, 24x = 45y। ∴ x/y = 45/24। তাই, x:y = 45:24।",10
অনুপাত ও সমানুপাত,60,দুটি সংখ্যার অনুপাত 7:9 এবং তাদের গুণফল 1008। বড় সংখ্যাটি কত?,36,42,48,54,A,"মনে করি, সংখ্যা 7x এবং 9x। তাদের গুণফল 7x × 9x = 63x² = 1008। ∴ x² = 16, x = 4। বড় সংখ্যা = 9x = 9 × 4 = 36।",7
অনুপাত ও সমানুপাত,61,"যদি a:b = 3:7 এবং b:c = 4:9 হয়, তবে a:c কত?",3:9,12:63,7:18,2:5,B,"a:b = 3:7, b:c = 4:9। b-এর LCM = 28। তাই, a:b = 12:28, b:c = 28:63। ∴ a:c = 12:63।",7
অনুপাত ও সমানুপাত,62,"একটি ক্লাসে ছেলে এবং মেয়ের অনুপাত 4:3। যদি মোট 56 জন থাকে, তবে মেয়ের সংখ্যা কত?",21,24,27,30,B,ছেলে:মেয়ে = 4:3। মোট অংশ = 4 + 3 = 7। মেয়ে = (3/7) × 56 = 24।,8
অনুপাত ও সমানুপাত,63,"যদি 5a:3b = 2:5 হয়, তবে a:b কত?",6:25,3:10,2:15,1:5,A,"5a:3b = 2:5। ∴ 5a/3b = 2/5। ক্রস গুণ করে, 25a = 6b। ∴ a/b = 6/25। তাই, a:b = 6:25।",3
অনুপাত ও সমানুপাত,64,দুটি সংখ্যার অনুপাত 2:5 এবং তাদের যোগফল 84। ছোট সংখ্যাটি কত?,24,28,32,36,A,"মনে করি, সংখ্যা 2x এবং 5x। তাদের যোগফল 2x + 5x = 7x = 84। ∴ x = 12। ছোট সংখ্যা = 2x = 2 × 12 = 24।",4
অনুপাত ও সমানুপাত,65,"যদি a:b = 5:8 এবং b:c = 3:7 হয়, তবে a:b:c কত?",5:8:7,10:16:21,15:24:56,20:32:84,C,"a:b = 5:8, b:c = 3:7। b-এর LCM = 24। তাই, a:b = 15:24, b:c = 24:56। ∴ a:b:c = 15:24:56।",6
অনুপাত ও সমানুপাত,66,"একটি মিশ্রণে তেল এবং পানির অনুপাত 4:5। যদি মিশ্রণ 81 লিটার হয়, তবে পানি কত লিটার?",36,40,45,50,C,তেল:পানি = 4:5। মোট অংশ = 4 + 5 = 9। পানি = (5/9) × 81 = 45 লিটার।,7
অনুপাত ও সমানুপাত,67,"যদি 7x:4y = 3:5 হয়, তবে x:y কত?",12:35,3:7,5:4,2:3,A,"7x:4y = 3:5। ∴ 7x/4y = 3/5। ক্রস গুণ করে, 35x = 12y। ∴ x/y = 12/35। তাই, x:y = 12:35।",10
অনুপাত ও সমানুপাত,68,দুটি সংখ্যার অনুপাত 5:6 এবং তাদের বিয়োগফল 11। বড় সংখ্যাটি কত?,60,66,72,78,B,"মনে করি, সংখ্যা 5x এবং 6x। তাদের বিয়োগফল 6x - 5x = x = 11। বড় সংখ্যা = 6x = 6 × 11 = 66।",5
অনুপাত ও সমানুপাত,69,"যদি a:b = 2:5 এবং b:c = 4:9 হয়, তবে a:c কত?",2:9,8:45,5:18,3:7,B,"a:b = 2:5, b:c = 4:9। b-এর LCM = 20। তাই, a:b = 8:20, b:c = 20:45। ∴ a:c = 8:45।",6
অনুপাত ও সমানুপাত,70,"একটি বাক্সে লাল এবং নীল বলের অনুপাত 3:5। যদি মোট বল 64টি হয়, তবে নীল বল কতটি?",36,38,40,42,C,লাল:নীল = 3:5। মোট অংশ = 3 + 5 = 8। নীল বল = (5/8) × 64 = 40।,4
অনুপাত ও সমানুপাত,71,"যদি 3a:8b = 5:6 হয়, তবে a:b কত?",40:9,20:27,10:9,5:3,A,"3a:8b = 5:6। ∴ 3a/8b = 5/6। ক্রস গুণ করে, 18a = 40b। ∴ a/b = 40/18 = 20/9। তাই, a:b = 20:9।",7
অনুপাত ও সমানুপাত,72,দুটি সংখ্যার অনুপাত 4:7 এবং তাদের গুণফল 448। ছোট সংখ্যাটি কত?,16,20,24,28,A,"মনে করি, সংখ্যা 4x এবং 7x। তাদের গুণফল 4x × 7x = 28x² = 448। ∴ x² = 16, x = 4। ছোট সংখ্যা = 4x = 4 × 4 = 16।",7
অনুপাত ও সমানুপাত,73,"যদি a:b = 3:4 এবং b:c = 5:9 হয়, তবে a:b:c কত?",3:4:9,6:8:15,15:20:36,9:12:20,C,"a:b = 3:4, b:c = 5:9। b-এর LCM = 20। তাই, a:b = 15:20, b:c = 20:36। ∴ a:b:c = 15:20:36।",6
অনুপাত ও সমানুপাত,74,"একটি মিশ্রণে চিনি এবং লবণের অনুপাত 2:3। যদি মিশ্রণ 60 কেজি হয়, তবে চিনি কত কেজি?",20,24,28,32,B,চিনি:লবণ = 2:3। মোট অংশ = 2 + 3 = 5। চিনি = (2/5) × 60 = 24 কেজি।,8
অনুপাত ও সমানুপাত,75,"যদি 5x:2y = 3:7 হয়, তবে x:y কত?",6:35,3:14,5:7,2:5,A,"5x:2y = 3:7। ∴ 5x/2y = 3/7। ক্রস গুণ করে, 35x = 6y। ∴ x/y = 6/35। তাই, x:y = 6:35।",9
অনুপাত ও সমানুপাত,76,দুটি সংখ্যার অনুপাত 6:5 এবং তাদের যোগফল 88। বড় সংখ্যাটি কত?,40,44,48,52,C,"মনে করি, সংখ্যা 6x এবং 5x। তাদের যোগফল 6x + 5x = 11x = 88। ∴ x = 8। বড় সংখ্যা = 6x = 6 × 8 = 48।",8
অনুপাত ও সমানুপাত,77,"যদি a:b = 5:7 এবং b:c = 2:3 হয়, তবে a:c কত?",5:3,10:21,7:6,2:5,B,"a:b = 5:7, b:c = 2:3। b-এর LCM = 14। তাই, a:b = 10:14, b:c = 14:21। ∴ a:c = 10:21।",6
অনুপাত ও সমানুপাত,78,"একটি বাগানে গোলাপ এবং জবা ফুলের অনুপাত 4:5। যদি মোট ফুল 90টি হয়, তবে গোলাপ কতটি?",36,40,44,48,B,গোলাপ:জবা = 4:5। মোট অংশ = 4 + 5 = 9। গোলাপ = (4/9) × 90 = 40।,9
অনুপাত ও সমানুপাত,79,"যদি 2a:3b = 7:5 হয়, তবে a:b কত?",21:10,14:15,7:6,3:2,A,"2a:3b = 7:5। ∴ 2a/3b = 7/5। ক্রস গুণ করে, 10a = 21b। ∴ a/b = 21/10। তাই, a:b = 21:10।",10
অনুপাত ও সমানুপাত,80,দুটি সংখ্যার অনুপাত 8:9 এবং তাদের বিয়োগফল 10। ছোট সংখ্যাটি কত?,80,90,100,110,A,"মনে করি, সংখ্যা 8x এবং 9x। তাদের বিয়োগফল 9x - 8x = x = 10। ছোট সংখ্যা = 8x = 8 × 10 = 80।",9
অনুপাত ও সমানুপাত,81,"যদি a:b = 2:3 এবং b:c = 4:7 হয়, তবে a:b:c কত?",2:3:7,4:6:14,8:12:21,6:9:12,C,"a:b = 2:3, b:c = 4:7। b-এর LCM = 12। তাই, a:b = 8:12, b:c = 12:21। ∴ a:b:c = 8:12:21।",8
অনুপাত ও সমানুপাত,82,"একটি মিশ্রণে দুধ এবং জলের অনুপাত 7:4। যদি মিশ্রণ 55 লিটার হয়, তবে দুধ কত লিটার?",30,35,40,45,B,দুধ:জল = 7:4। মোট অংশ = 7 + 4 = 11। দুধ = (7/11) × 55 = 35 লিটার।,5
অনুপাত ও সমানুপাত,83,"যদি 4x:5y = 7:3 হয়, তবে x:y কত?",35:12,7:15,5:4,3:2,A,"4x:5y = 7:3। ∴ 4x/5y = 7/3। ক্রস গুণ করে, 12x = 35y। ∴ x/y = 35/12। তাই, x:y = 35:12।",9
ধারাবাহিক অনুপাত,84,"যদি a:b:c = 2:3:5 হয়, তবে a:c কত?",2:5,3:5,2:3,3:2,A,a:b:c = 2:3:5। ∴ a:c = 2:5।,3
ধারাবাহিক অনুপাত,85,"যদি x:y:z = 4:6:9 হয়, তবে y:z কত?",4:9,6:9,2:3,3:2,B,x:y:z = 4:6:9। ∴ y:z = 6:9।,3
ধারাবাহিক অনুপাত,86,"যদি a:b:c = 3:4:7 হয় এবং b = 20 হয়, তবে a কত?",12,15,18,21,B,"a:b:c = 3:4:7, b = 20। b-এর অনুপাত 4, তাই 4x = 20। ∴ x = 5। a = 3x = 3 × 5 = 15।",4
ধারাবাহিক অনুপাত,87,"যদি p:q:r = 5:2:3 হয় এবং r = 18 হয়, তবে p কত?",24,27,30,33,C,"p:q:r = 5:2:3, r = 18। r-এর অনুপাত 3, তাই 3x = 18। ∴ x = 6। p = 5x = 5 × 6 = 30।",5
ধারাবাহিক অনুপাত,88,"যদি a:b:c = 2:5:8 হয় এবং a + b + c = 45 হয়, তবে c কত?",24,28,32,36,A,a:b:c = 2:5:8। মোট অংশ = 2 + 5 + 8 = 15। c = (8/15) × 45 = 24।,5
ধারাবাহিক অনুপাত,89,"যদি x:y:z = 3:7:9 হয় এবং x = 15 হয়, তবে z কত?",45,48,51,54,A,"x:y:z = 3:7:9, x = 15। x-এর অনুপাত 3, তাই 3x = 15। ∴ x = 5। z = 9x = 9 × 5 = 45।",4
ধারাবাহিক অনুপাত,90,"যদি a:b:c = 4:3:5 হয়, তবে a:b কত?",4:3,3:4,4:5,5:3,A,a:b:c = 4:3:5। ∴ a:b = 4:3।,3
ধারাবাহিক অনুপাত,91,"যদি p:q:r = 2:3:4 হয় এবং p + q + r = 54 হয়, তবে q কত?",15,18,21,24,B,p:q:r = 2:3:4। মোট অংশ = 2 + 3 + 4 = 9। q = (3/9) × 54 = 18।,5
