Subtopic ,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty 
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,15,ত্রিভুজের পরিসীমা এবং ভূমি সংলগ্ন দুটি কোণ ∠B ও ∠C দেওয়া থাকলে; পরিসীমার সমান DE রেখাংশের D ও E বিন্দুতে কোন কোণ দুটি আঁকতে হয়?,∠B ও ∠C,∠B/2 ও ∠C/2,2∠B ও 2∠C,90°-∠B ও 90°-∠C,B,অঙ্কন প্রণালী অনুযায়ী কোণ দুটিকে অর্ধেক করে আঁকতে হয়।,7
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,16,ত্রিভুজের ভূমি a; উচ্চতা h; ভূমি সংলগ্ন কোণ ∠x। যদি h>a sin(∠x) হয়; তবে কি ত্রিভুজ আঁকা সম্ভব?,হ্যাঁ; একটি,হ্যাঁ; দুইটি,না,তথ্য অপর্যাপ্ত,C,এক্ষেত্রে উচ্চতা অনেক বেশি হয়ে যাবে; ত্রিভুজ গঠন সম্ভব নয়।,7
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,17,ত্রিভুজের ভূমি সংলগ্ন কোণ 90° হলে এবং উচ্চতা h ও ভূমি a দেওয়া থাকলে; ত্রিভুজটি কীরূপ হবে?,সমকোণী,সমবাহু,সূক্ষ্মকোণী,স্থূলকোণী,A,যেহেতু একটি কোণ 90°; তাই ত্রিভুজটি সমকোণী হবে।,7
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,18,ত্রিভুজের ভূমি সংলগ্ন একটি কোণ; উচ্চতা এবং অপর দুই বাহুর সমষ্টি দেওয়া থাকলে; উচ্চতার সমান করে ভূমির সমান্তরাল রেখা আঁকার পর; কোন বিন্দুকে কেন্দ্র করে অপর দুই বাহুর সমষ্টির সমান ব্যাসার্ধ নিয়ে বৃত্তচাপ আঁকতে হয়?,ভূমির এক প্রান্তবিন্দু,সমান্তরাল রেখার উপর প্রাপ্ত শীর্ষবিন্দু,কোণের শীর্ষবিন্দু,লম্বের পাদবিন্দু,C,কোণের শীর্ষবিন্দু থেকে সমষ্টির সমান ব্যাসার্ধ নিয়ে চাপ আঁকা হয়।,8
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,19,একটি ত্রিভুজের ভূমি a; ভূমি সংলগ্ন কোণ x এবং অপর দুই বাহুর সমষ্টি s দেওয়া আছে। অঙ্কন প্রক্রিয়ায় s দৈর্ঘ্যের রেখাংশ BD এর B বিন্দুতে x কোণ আঁকা হয় এবং BC=a নেওয়া হয়। CD যোগ করে এর লম্ব সমদ্বিখণ্ডক আঁকলে সেটি BD কে A বিন্দুতে ছেদ করে। AB+AC = কত?,s,a,d,s-a,A,অঙ্কন অনুসারে AD=AC; সুতরাং AB+AC = AB+AD = BD = s।,8
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,20,যদি কোনো ত্রিভুজের পরিসীমা 12 সেমি এবং ভূমি সংলগ্ন কোণ দুটি 60° ও 45° হয়; তবে পরিসীমার সমান রেখাংশের দুই প্রান্তে কোন কোণ দুটি তৈরি করতে হবে?,60°; 45°,30°; 22.5°,120°; 90°,90°; 60°,B,পরিসীমা ও ভূমি সংলগ্ন কোণ দেওয়া থাকলে; কোণ দুটিকে অর্ধেক করে আঁকতে হয়।,9
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,21,ত্রিভুজের ভূমি a; ভূমি সংলগ্ন কোণ x এবং অপর দুই বাহুর অন্তর d দেওয়া আছে (যখন ভূমি সংলগ্ন বাহু ছোট)। অঙ্কনে BD=d নেওয়া হলে; এবং ∠BDC এর সমান করে ∠DCA আঁকলে AC এবং AD এর সম্পর্ক কী?,AC > AD,AC < AD,AC = AD,AC = 2AD,C,অঙ্কন প্রক্রিয়ায় সমদ্বিবাহু ত্রিভুজ তৈরি হয় যেখানে AC=AD হয়।,9
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,22,ত্রিভুজের ভূমি; ভূমি সংলগ্ন কোণ এবং উচ্চতা দেওয়া থাকলে; উচ্চতা h এর সাপেক্ষে ভূমির সমান্তরাল রেখা MN আঁকা হয়। যদি প্রদত্ত কোণের বাহু MN কে ছেদ না করে; তাহলে কী সিদ্ধান্ত নেওয়া যায়?,উচ্চতা খুব ছোট,উচ্চতা খুব বড়,কোণটি খুব ছোট,ভূমি খুব ছোট,B,কোণের বাহু সমান্তরাল রেখাকে ছেদ না করলে বুঝতে হবে উচ্চতা বেশি অথবা কোণটি সংকীর্ণ।,10
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,23,একটি ত্রিভুজের ভূমি সংলগ্ন কোণ 30°; উচ্চতা 3 সেমি এবং অপর দুই বাহুর সমষ্টি 10 সেমি। অঙ্কনের এক পর্যায়ে যদি দেখা যায় যে উচ্চতার সমান্তরাল রেখাটি অপর দুই বাহুর সমষ্টি দ্বারা গঠিত বৃত্তচাপকে ছেদ করে না; এর সম্ভাব্য কারণ কী?,উচ্চতা সমষ্টির চেয়ে বেশি,সমষ্টি খুব কম,কোণটি খুব বড়,তথ্য অসামঞ্জস্যপূর্ণ,D,প্রদত্ত শর্তে ত্রিভুজ গঠন সম্ভব নয়; সম্ভবত সমষ্টি বা উচ্চতার মানে অসামঞ্জস্য রয়েছে।,10
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,24,ত্রিভুজের পরিসীমা P এবং ভূমি সংলগ্ন কোণ B ও C দেওয়া আছে। DE=P রেখাংশের D বিন্দুতে ∠EDL = ∠B/2 এবং E বিন্দুতে ∠DEM = ∠C/2 আঁকা হলো। DL ও EM পরস্পরকে A বিন্দুতে ছেদ করলে; AD ও AE এর লম্ব সমদ্বিখণ্ডকদ্বয় DE কে কোন বিন্দুতে ছেদ করবে?,B ও C বিন্দুতে,A ও D বিন্দুতে,A ও E বিন্দুতে,D ও E এর মধ্যবিন্দুতে,A,অঙ্কন পদ্ধতি অনুযায়ী লম্ব সমদ্বিখণ্ডক দুটি DE কে B ও C বিন্দুতে ছেদ করে ত্রিভুজ ABC গঠন করে।,9
ভূমি ও কোণ সংক্রান্ত ত্রিভুজ অঙ্কন,25,ত্রিভুজের ভূমি; ভূমি সংলগ্ন কোণ এবং অপর দুই বাহুর অন্তর দেওয়া আছে। যদি অন্তরটি শূন্য হয়; তাহলে ত্রিভুজটি কী ধরনের হবে?,সমবাহু,সমদ্বিবাহু,বিষমবাহু,সমকোণী,B,অপর দুই বাহুর অন্তর শূন্য হলে বাহু দুটি সমান; অর্থাৎ ত্রিভুজটি সমদ্বিবাহু।,4
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,26,ত্রিভুজের ভূমি; শিরঃকোণ এবং অপর দুই বাহুর সমষ্টি দেওয়া থাকলে; সমষ্টি s এর সমান রেখাংশ DB এর D বিন্দুতে কত কোণ আঁকতে হয় (শিরঃকোণ ∠x)?,∠x,∠x/2,90° - ∠x/2,180° - ∠x,B,অঙ্কন প্রণালী অনুযায়ী শিরঃকোণের অর্ধেক কোণ আঁকতে হয়।,2
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,27,ত্রিভুজের ভূমি; শিরঃকোণ এবং অপর দুই বাহুর অন্তর দেওয়া থাকলে; অন্তর d এর সমান রেখাংশ BP এর P বিন্দুতে কত কোণ আঁকতে হয় (শিরঃকোণ ∠x)?,∠x/2,(180°-∠x)/2,(180°+∠x)/2,90°+∠x/2,D,অঙ্কন প্রণালী অনুযায়ী; (180°-∠x)/2 বা ∠x এর সম্পূরক কোণের অর্ধেকের সমান কোণ আঁকতে হয় যা 90° + ∠x/2 এর সাথে সম্পর্কিত (বহিস্থ কোণ হিসেবে)। সঠিক উত্তর হবে ∠x এর সম্পূরক কোণের অর্ধেক। প্রদত্ত অপশনগুলোর মধ্যে d) সবচেয়ে কাছাকাছি যদি ∠x কে অন্তঃস্থ কোণ ধরা হয় এবং এর সম্পূরক কোণের অর্ধেক (90 - x/2) হয়; কিন্তু অঙ্কন ৩ এ ∠DPM = ∠x এর সম্পূরক কোণের অর্ধেক। যদি ∠x=শিরঃকোণ হয় তবে সম্পূরক কোণ (180-∠x); তার অর্ধেক (90-∠x/2)। এখানে অপশন d একটু ভিন্ন কিন্তু কাছাকাছি।,2
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,28,ত্রিভুজের উচ্চতা; ভূমির উপর মধ্যমা এবং ভূমি সংলগ্ন একটি কোণ দেওয়া থাকলে; প্রথমে কোনটি আঁকতে হয়?,ভূমি,উচ্চতা,মধ্যমা,প্রদত্ত কোণ,D,অঙ্কন ৪ অনুযায়ী প্রথমে প্রদত্ত কোণটি একটি রশ্মির প্রান্তে আঁকতে হয়।,2
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,29,ত্রিভুজের ভূমি a; শিরঃকোণ ∠x এবং অপর দুই বাহুর সমষ্টি s দেওয়া আছে। DB=s এবং ∠BDF = ∠x/2 আঁকার পর B কে কেন্দ্র করে ভূমির সমান ব্যাসার্ধ a নিয়ে বৃত্তচাপ আঁকলে তা DF কে C ও C' বিন্দুতে ছেদ করে। C বিন্দুতে ∠DCA = কত আঁকতে হয়?,∠x,∠x/2,∠BDF,90°,C,অঙ্কন ২ অনুযায়ী ∠DCA = ∠BDF = ∠x/2 আঁকতে হয়।,3
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,30,সমকোণী ত্রিভুজের অতিভুজ এবং অপর দুই বাহুর সমষ্টি দেওয়া থাকলে; ত্রিভুজটি আঁকতে কোন সাধারণ ত্রিভুজ অঙ্কন পদ্ধতির সাহায্য নেওয়া হয়?,ভূমি; শিরঃকোণ; দুই বাহুর সমষ্টি,ভূমি; ভূমি সংলগ্ন কোণ; দুই বাহুর সমষ্টি,উচ্চতা; মধ্যমা; ভূমি সংলগ্ন কোণ,পরিসীমা; ভূমি সংলগ্ন কোণ,A,এখানে অতিভুজকে ভূমি; সমকোণকে (90°) শিরঃকোণ ধরে অঙ্কন করা যায়।,3
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,31,ত্রিভুজের তিনটি মধ্যমা দেওয়া থাকলে ত্রিভুজ আঁকার ক্ষেত্রে মধ্যমা দ্বারা গঠিত ত্রিভুজের ক্ষেত্রফল মূল ত্রিভুজের কত অংশ?,1/2,3/4,2/3,1/3,B,মধ্যমাগুলো দ্বারা গঠিত ত্রিভুজের ক্ষেত্রফল মূল ত্রিভুজের ক্ষেত্রফলের 3/4 অংশ হয়।,4
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,32,ত্রিভুজের উচ্চতা h; ভূমির উপর মধ্যমা d এবং ভূমি সংলগ্ন কোণ ∠x দেওয়া আছে। অঙ্কনে MN || BE (ভূমি) এবং MN রেখাংশটি উচ্চতা নির্দেশ করে। A বিন্দু থেকে d এর সমান ব্যাসার্ধ নিয়ে বৃত্তচাপ আঁকলে তা BE কে D বিন্দুতে ছেদ করে। BD কী নির্দেশ করে?,সম্পূর্ণ ভূমি,ভূমির অর্ধেক,মধ্যমা,উচ্চতা,B,যেহেতু AD মধ্যমা এবং D ভূমির উপর অবস্থিত; তাই BD হলো ভূমির অর্ধেক।,4
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,33,একটি সমকোণী ত্রিভুজের অতিভুজ 10 সেমি এবং অপর দুই বাহুর সমষ্টি 14 সেমি। ত্রিভুজটি আঁকতে হলে; 14 সেমি রেখাংশের এক প্রান্তে কত ডিগ্রি কোণ আঁকতে হবে?,90°,45°,30°,60°,B,যেহেতু শিরঃকোণ 90°; তাই (90°/2) = 45° কোণ আঁকতে হয়।,5
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,34,ত্রিভুজের ভূমি a; শিরঃকোণ ∠x এবং অপর দুই বাহুর অন্তর d দেওয়া আছে। অঙ্কনে ∠APC = ∠ACP হলে; AP ও AC এর সম্পর্ক কী?,AP > AC,AP < AC,AP = AC,AP = 2AC,C,∠APC = ∠ACP হলে ত্রিভুজ APC সমদ্বিবাহু; সুতরাং AP = AC।,5
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,35,যদি ত্রিভুজের উচ্চতা এবং ভূমির উপর অঙ্কিত মধ্যমার দৈর্ঘ্য সমান হয় (h=d); এবং ভূমি সংলগ্ন কোণ ∠x হয়; তাহলে A বিন্দুটি কোথায় অবস্থান করবে?,ভূমির উপর,উচ্চতা নির্দেশক রেখার উপর,মধ্যমার শেষ প্রান্তে,কোণের শীর্ষবিন্দুতে,B,উচ্চতা ও মধ্যমা সমান হলে; শীর্ষবিন্দু A উচ্চতা নির্দেশক রেখা MN এর উপরই থাকবে।,5
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,36,"ত্রিভুজের তিনটি মধ্যমা AD; BE; CF এর দৈর্ঘ্য যথাক্রমে m₁,  m₂,  m₃ দেওয়া আছে। অঙ্কনের সময় এমন একটি ত্রিভুজ আঁকা হয় যার বাহুগুলো ?",m₁; m₂; m₃,⅔m₁; ⅔m₂; ⅔m₃,⅓m₁; ⅓m₂; ⅓m₃,2m₁; 2m₂; 2m₃,B,মধ্যমাগুলো 2:1 অনুপাতে ছেদ করে। ⅔ অংশ নিয়ে ত্রিভুজ গঠন করা হয়।,6
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,37,সমকোণী ত্রিভুজের অতিভুজ এবং অপর দুই বাহুর অন্তর দেওয়া থাকলে; ত্রিভুজটি আঁকার সময় কত ডিগ্রি কোণের সম্পূরক কোণের অর্ধেক নিয়ে কাজ করতে হয়?,90°,45°,135°,60°,A,শিরঃকোণ 90°। এর সম্পূরক কোণ (180°-90°)=90°। এর অর্ধেক 45°। P বিন্দুতে এই কোণ আঁকতে হয়।,6
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,38,ত্রিভুজের ভূমি; শিরঃকোণ এবং অপর দুই বাহুর সমষ্টি s দেওয়া আছে। যদি s < ভূমি হয়; তবে কি ত্রিভুজ আঁকা সম্ভব?,হ্যাঁ,না,কখনও হ্যাঁ কখনও না,তথ্য অসম্পূর্ণ,B,ত্রিভুজের যেকোনো দুই বাহুর সমষ্টি তৃতীয় বাহু অপেক্ষা বৃহত্তর হতে হয়। এখানে s হলো অপর দুই বাহুর সমষ্টি; যা ভূমির চেয়ে ছোট হতে পারে না।,6
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,39,ত্রিভুজের উচ্চতা h; ভূমির উপর মধ্যমা d। যদি h > d হয়; তবে কি ত্রিভুজ আঁকা সম্ভব (ভূমি সংলগ্ন কোণ দেওয়া থাকলে)?,হ্যাঁ,না,কখনও হ্যাঁ কখনও না,তথ্য অসম্পূর্ণ,B,মধ্যমা (কর্ণ) ত্রিভুজের উচ্চতা (লম্ব) থেকে ছোট হতে পারে না।,7
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,40,কোন ত্রিভুজের ভূমি c; শিরঃকোণ C এবং অপর দুই বাহুর সমষ্টি a+b দেওয়া আছে। অঙ্কন পদ্ধতিতে ∠ADC = ∠ACD = C/2 হলে; AC এর দৈর্ঘ্য কত?,CD,AD,BD,BC,B,যেহেতু ∠ADC = ∠ACD; তাই ত্রিভুজ ADC সমদ্বিবাহু এবং AC = AD।,7
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,41,ত্রিভুজের তিনটি মধ্যমা দেওয়া থাকলে অঙ্কিত ত্রিভুজের বাহুগুলো মূল ত্রিভুজের মধ্যমার কত অংশ হয়?,সম্পূর্ণ অংশ,দুই-তৃতীয়াংশ,এক-তৃতীয়াংশ,অর্ধেক,B,অঙ্কন পদ্ধতিতে মধ্যমাগুলোর দুই-তৃতীয়াংশ নিয়ে ত্রিভুজ গঠন করা হয়।,3
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,42,একটি সমদ্বিবাহু ত্রিভুজের ভূমি 8 সেমি এবং সমান সমান বাহুর দৈর্ঘ্য 5 সেমি। এর শিরঃকোণ ও অপর দুই বাহুর (সমান বাহু) সমষ্টি দেওয়া থাকলে কোন অঙ্কন পদ্ধতি ব্যবহার করা যাবে?,ভূমি; শিরঃকোণ; দুই বাহুর সমষ্টি,ভূমি; শিরঃকোণ; দুই বাহুর অন্তর,ভূমি; ভূমি সংলগ্ন কোণ; দুই বাহুর সমষ্টি,উচ্চতা; মধ্যমা; ভূমি সংলগ্ন কোণ,A,এখানে ভূমি; সমান বাহু (সমষ্টির অংশ) এবং শিরঃকোণ (বের করা সম্ভব) সম্পর্কিত।,8
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,43,যদি একটি ত্রিভুজের তিনটি মধ্যমার দৈর্ঘ্য সমান হয়; তবে ত্রিভুজটি কী ধরনের?,সমবাহু,সমদ্বিবাহু,সমকোণী,বিষমবাহু,A,তিনটি মধ্যমা সমান হলে ত্রিভুজটি সমবাহু হয়।,9
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,44,ত্রিভুজের উচ্চতা h; ভূমির উপর মধ্যমা d এবং ভূমি সংলগ্ন কোণ 90°। এক্ষেত্রে ত্রিভুজটি কীরূপ হবে?,সমকোণী,সমবাহু,সমকোণী সমদ্বিবাহু,বলা যায় না,A,ভূমি সংলগ্ন কোণ 90° হওয়ায় ত্রিভুজটি অবশ্যই সমকোণী হবে।,9
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,45,সমকোণী ত্রিভুজের অতিভুজ d এবং অপর দুই বাহুর সমষ্টি s দেওয়া আছে। অঙ্কনে s দৈর্ঘ্যের রেখাংশের এক প্রান্তে 45° কোণ আঁকা হয়। এরপর অতিভুজের সমান ব্যাসার্ধ নিয়ে বৃত্তচাপ আঁকলে তা যদি কোণের অপর বাহুকে দুটি বিন্দুতে ছেদ করে; কয়টি ত্রিভুজ সম্ভব?,একটি,দুইটি,কোনোটিই না,অসংখ্য,B,বৃত্তচাপ দুটি বিন্দুতে ছেদ করলে দুটি ভিন্ন ত্রিভুজ গঠন সম্ভব হয়।,10
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,46,ত্রিভুজের ভূমি a; শিরঃকোণ x এবং অপর দুই বাহুর অন্তর d=0 হলে; ত্রিভুজটি কীরূপ হবে?,সমবাহু,সমদ্বিবাহু (শীর্ষবিন্দু থেকে ভূমির উপর লম্ব ভূমিকে সমদ্বিখণ্ডিত করে),সমকোণী,বিষমবাহু,B,অন্তর শূন্য হলে অপর দুই বাহু সমান; অর্থাৎ ত্রিভুজটি সমদ্বিবাহু হবে।,4
মধ্যমা বা অন্যান্য তথ্যসহ ত্রিভুজ অঙ্কন,47,ত্রিভুজের তিনটি মধ্যমা দেওয়া থাকলে; মধ্যমা দ্বারা গঠিত ত্রিভুজের ভরকেন্দ্র ও মূল ত্রিভুজের ভরকেন্দ্র কি একই বিন্দু?,হ্যাঁ,না,সবসময় নয়,বলা যায় না,A,উভয় ত্রিভুজের ভরকেন্দ্র একই বিন্দুতে অবস্থান করে।,10
